Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.474,17.46973345892116,0.5820760672934018,0.399999529123306,0.00026308797032666576,2.168463971387234,0.9851975709707991,0.9390656272208756,0.956242481155323,0.9464840339307057
1.476,17.478384932385207,0.5820038101340453,0.399999529123306,0.0002175532133320391,2.1682164410343545,0.9853547850731391,0.9391633347023349,0.9563067244279876,0.9465649869685481
1.478,17.485397606901742,0.5819014094764614,0.399999529123306,0.00017204483994526327,2.1679627053613726,0.9855117605060496,0.9392602378991397,0.9563698244934025,0.9466448843514874
1.48,17.490772567797343,0.5817689229459536,0.399999529123306,0.0001265703763451864,2.167702782187693,0.9856684896849136,0.9393563325646138,0.956431779629941,0.9467237232609235
1.482,17.494511171060456,0.581606413308265,0.399999529123306,8.113733290922531e-05,2.16743668908507,0.985824964617706,0.93945161409761,0.9564925879084876,0.9468015006007803
1.484,17.496615042749433,0.5814139484642422,0.399999529123306,3.575320293027747e-05,2.167164443414392,0.9859811769083084,0.9395460775464933,0.9565522471955289,0.9468782130010995
1.486,17.497086078354428,0.5811916014437061,0.399999529123306,-9.574538664804358e-06,2.1668860623627233,0.9861371177602037,0.9396397176135026,0.9566107551565334,0.9469538568219706
1.488,17.495926442113177,0.5809394503985159,0.399999529123306,-5.4838436594975416e-05,2.1666015629805755,0.9862927779805423,0.9397325286594896,0.9566681092596164,0.9470284281577982
1.49,17.493138566280727,0.5806575785948149,0.399999529123306,-0.00010003105650279649,2.166310962219379,0.9864481479845817,0.93982450470903,0.9567243067794885,0.9471019228419001
1.492,17.488725150353243,0.5803460744044392,0.399999529123306,-0.00014514498623005944,2.1660142769691144,0.9866032178004948,0.9399156394559037,0.956779344801683,0.9471743364514356
1.494,17.48268916024589,0.5800050312954834,0.399999529123306,-0.00019017283709102986,2.165711524096078,0.9867579770745468,0.9400059262689413,0.956833220227061,0.947245664312658
1.496,17.475033827424955,0.5796345478219975,0.399999529123306,-0.000235107245143094,2.1654027204807424,0.9869124150766337,0.9400953581982299,0.9568859297765884,0.9473159015064893
1.498,17.465762647994257,0.5792347276128098,0.399999529123306,-0.00027994087245459154,2.1650878830556786,0.9870665207061824,0.9401839279816767,0.9569374699963826,0.94738504287441
1.5,17.454879381735985,0.5788056793594578,0.399999529123306,-0.0003246664083696135,2.1647670288435115,0.9872202824984052,0.9402716280519219,0.9569878372630234,0.9474530830246622
1.502,17.442388051106043,0.5783475168032082,0.399999529123306,-0.0003692765707695408,2.1644401749948683,0.9873736886309096,0.9403584505435998,0.957037027789125,0.94752001633876
1.504,17.428292940184058,0.5778603587211578,0.399999529123306,-0.0004137641073310943,2.1641073388262857,0.987526726930653,0.9404443873009378,0.9570850376291647,0.9475858369783005
1.506,17.412598593578167,0.5773443289113942,0.399999529123306,-0.0004581217967806638,2.1637685378580507,0.987679384881242,0.940529429885693,0.9571318626855615,0.9476505388920733
1.508,17.395309815284698,0.5767995561772012,0.399999529123306,-0.0005023424501446801,2.1634237898519215,0.9878316496305691,0.9406135695854135,0.9571774987150024,0.9477141158234602
1.51,17.37643166750292,0.5762261743102998,0.399999529123306,-0.0005464189119957904,2.1630731128487217,0.9879835079987832,0.940696797422025,0.9572219413350093,0.9477765613181198
1.512,17.355969469405025,0.575624322073099,0.399999529123306,-0.0005903440616945916,2.162716525205744,0.988134946486584,0.9407791041607304,0.9572651860307412,0.9478378687319503
1.514,17.333928795861485,0.574994143179951,0.399999529123306,-0.0006341108146266756,2.1623540456339487,0.9882859512838418,0.9408604803192172,0.9573072281620274,0.9478980312393253
1.516,17.31031547612194,0.574335786277389,0.399999529123306,-0.0006777121234347334,2.161985693234916,0.9884365082785276,0.9409409161771685,0.9573480629706237,0.9479570418415959
