Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.616,8.434774152606781,0.4371961639717179,0.399999529123306,-0.0013209855909441304,1.6577390775957066,0.9990253733745803,0.9438474563515777,0.9563108286186491,0.9485003997525149
2.618,8.387055150987443,0.4362099170587974,0.399999529123306,-0.0013300288104518246,1.6585390433341882,0.9989955883460414,0.9437960769065803,0.9562527963319131,0.9484424854912088
2.62,8.33901505273726,0.4352203898649395,0.399999529123306,-0.0013388241601185941,1.659350042824274,0.9989655923999705,0.943744374676493,0.9561944391372477,0.9483842323595213
2.622,8.290662795213068,0.43422776316429224,0.399999529123306,-0.0013473708673483835,1.6601720081880582,0.998935389123942,0.9436923570553502,0.9561357659914183,0.9483256490721566
2.624,8.242007342770304,0.4332322176851393,0.399999529123306,-0.001355668204810157,1.661004869207225,0.9989049822263687,0.9436400315675748,0.9560767859580215,0.9482667444652724
2.626,8.193057685133883,0.43223393407578564,0.399999529123306,-0.0013637154904175802,1.6618485532700475,0.9988743755366366,0.9435874058674699,0.9560175082065473,0.9482075274956804
2.628,8.143822835769805,0.4312330928705876,0.399999529123306,-0.0013715120873002212,1.662702985319881,0.9988435730051444,0.9435344877386133,0.9559579420113629,0.9481480072399563
2.63,8.094311830258105,0.4302298744561406,0.399999529123306,-0.0013790574037662552,1.6635680878051853,0.9988125787032442,0.9434812850931537,0.9558980967506195,0.9480881928934617
2.632,8.04453372466714,0.42922445903763107,0.399999529123306,-0.001386350893256765,1.6644437806311463,0.9987813968230843,0.9434278059710097,0.9558379819050846,0.9480280937692773
2.634,7.994497593929836,0.4282170266053619,0.399999529123306,-0.0013933920542916305,1.6653299811129219,0.9987500316773558,0.943374058538971,0.9557776070568945,0.9479677192970462
2.636,7.944212530221868,0.4272077569014637,0.399999529123306,-0.0014001804304071025,1.6662266039305806,0.9987184876989399,0.9433200510897023,0.9557169818882328,0.9479070790217303
2.638,7.893687641342403,0.4261968293867939,0.399999529123306,-0.0014067156100850595,1.6671335610857578,0.9986867694404609,0.9432657920406505,0.9556561161799332,0.9478461826022782
2.64,7.842932049097366,0.42518442320804073,0.399999529123306,-0.0014129972266740448,1.6680507618600915,0.9986548815737394,0.943211289932857,0.9555950198100057,0.9477850398102058
2.642,7.791954887685877,0.42417071716503524,0.399999529123306,-0.0014190249583020916,1.668978112775463,0.9986228288891527,0.943156553429671,0.9555337027520893,0.9477236605280902
2.644,7.740765302089787,0.42315588967827944,0.399999529123306,-0.001424798527781432,1.6699155175560996,0.9985906162948945,0.9431015913153712,0.9554721750738298,0.9476620547479763
2.646,7.689372446466972,0.4221401187567064,0.399999529123306,-0.0014303177025051066,1.6708628770925609,0.9985582488161465,0.9430464124936908,0.9554104469351845,0.9476002325697003
2.648,7.637785482548324,0.42112358196566796,0.399999529123306,-0.0014355822943355728,1.671820089407663,0.9985257315941475,0.9429910259862493,0.9553485285866543,0.9475382041991252
2.65,7.586013578039055,0.42010645639517286,0.399999529123306,-0.001440592159485332,1.6727870496243622,0.9984930698851746,0.942935440930891,0.9552864303674417,0.9474759799462945
2.652,7.534065905024281,0.41908891862837105,0.399999529123306,-0.001445347198389679,1.6737636499356427,0.998460269059429,0.9428796665799332,0.955224162703541,0.9474135702235028
2.654,7.481951638379497,0.41807114471029994,0.399999529123306,-0.001449847355571599,1.6747497795764337,0.9984273345998286,0.9428237122983195,0.9551617361057544,0.9473509855432816
2.656,7.429679954185876,0.41705331011689506,0.399999529123306,-0.0014540926194989152,1.6757453247975922,0.9983942721007124,0.9427675875616884,0.9550991611676414,0.9472882365163072
2.658,7.3772600281510385,0.41603558972427895,0.399999529123306,-0.001458083022433722,1.6767501688419748,0.9983610872664512,0.9427113019543472,0.9550364485633972,0.9472253338492265
2.66,7.324701034035185,0.41501815777832696,0.399999529123306,-0.0014618186402742053,1.6777641919226327,0.9983277859099702,0.9426548651671621,0.9549736090456654,0.9471622883424032
2.662,7.272012142083251,0.414001187864528,0.399999529123306,-0.001465299592388893,1.6787872712031469,0.9982943739511853,0.9425982869953604,0.9549106534432831,0.9470991108875885
2.664,7.219202517462988,0.4129848528781358,0.399999529123306,-0.0014685260414434365,1.6798192807801382,0.9982608574153498,0.9425415773362469,0.9548475926589612,0.9470358124655115
2.666,7.166281318709571,0.41196932499462807,0.399999529123306,-0.0014714981932199749,1.6808600916679632,0.9982272424313159,0.9424847461868363,0.9547844376668996,0.9469724041433978
2.668,7.1132576961766905,0.4109547756404731,0.399999529123306,-0.0014742162964291802,1.6819095717856236,0.9981935352297144,0.9424278036414044,0.9547211995103394,0.9469088970724113
2.67,7.060140790494698,0.40994137546421466,0.399999529123306,-0.0014766806425150446,1.6829675859459052,0.9981597421410473,0.9423707598889557,0.9546578892990552,0.9468453024850253
