Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.34,9.359696661593876,0.39948917297055775,0.4,2.929283107343487e-05,1.8770221824761404,0.9952919713684428,0.940182157409191,0.9529187079849171,0.9448412561726359
8.342,9.36075327401046,0.39950951115170885,0.4,2.9407064982799857e-05,1.8770798159321154,0.9952927979673334,0.9401834168044683,0.9529200642184823,0.9448426340960009
8.344,9.361813913074778,0.39952988355654984,0.4,2.95165324669088e-05,1.8771371676169903,0.9952936392066342,0.9401846866737794,0.9529214283827384,0.9448440213622676
8.346,9.36287840706414,0.3995502869560998,0.4,2.962122635262593e-05,1.8771942351790811,0.9952944949812265,0.9401859668335237,0.9529228002733621,0.9448454177663782
8.348,9.363946584011211,0.3995707181246265,0.4,2.972114022151472e-05,1.8772510162924787,0.9952953651852524,0.9401872570997729,0.9529241796858963,0.9448468231030556
8.35,9.36501827173116,0.39959117384013326,0.4,2.9816268408951783e-05,1.8773075086571445,0.995296249712128,0.9401885572882958,0.9529255664157791,0.9448482371668309
8.352,9.366093297848785,0.3996116508848419,0.4,2.9906606003127458e-05,1.8773637099990026,0.9952971484545554,0.9401898672145841,0.9529269602583736,0.9448496597520732
8.354,9.367171489825592,0.3996321460456744,0.4,2.9992148843932985e-05,1.8774196180700287,0.995298061304535,0.9401911866938782,0.9529283610089971,0.9448510906530191
8.356,9.368252674986842,0.39965265611473355,0.4,3.007289352173667e-05,1.877475230648338,0.995298988153378,0.940192515541192,0.9529297684629489,0.9448525296638
8.358,9.36933668054853,0.3996731778897796,0.4,3.0148837376047e-05,1.8775305455382687,0.9952999288917194,0.9401938535713381,0.9529311824155402,0.9448539765784718
8.36,9.370423333644336,0.39969370817470723,0.4,3.0219978494065423e-05,1.8775855605704632,0.9953008834095299,0.9401952005989531,0.9529326026621232,0.9448554311910434
8.362,9.37151246135252,0.39971424378001824,0.4,3.0286315709128187e-05,1.8776402736019482,0.9953018515961288,0.9401965564385226,0.9529340289981187,0.9448568932955048
8.364,9.372603890722747,0.3997347815232933,0.4,3.034784859903742e-05,1.8776946825162097,0.9953028333401961,0.9401979209044061,0.9529354612190458,0.9448583626858561
8.366,9.373697448802853,0.3997553182296609,0.4,3.04045774842831e-05,1.8777487852232673,0.9953038285297853,0.9401992938108615,0.952936899120549,0.9448598391561349
8.368,9.374792962665554,0.3997758507322647,0.4,3.045650342615576e-05,1.8778025796597446,0.9953048370523362,0.9402006749720708,0.9529383424984279,0.944861322500445
8.37,9.375890259435078,0.39979637587272643,0.4,3.0503628224750195e-05,1.8778560637889379,0.9953058587946865,0.9402020642021637,0.9529397911486643,0.944862812512984
8.372,9.376989166313722,0.39981689050160957,0.4,3.05459544168617e-05,1.8779092356008817,0.9953068936430853,0.9402034613152428,0.9529412448674508,0.9448643089880719
8.374,9.378089510608337,0.3998373914788774,0.4,3.058348527377451e-05,1.8779620931124117,0.9953079414832057,0.940204866125408,0.9529427034512187,0.9448658117201784
8.376,9.379191119756724,0.39985787567435027,0.4,3.061622479894347e-05,1.878014634367225,0.9953090022001563,0.9402062784467808,0.9529441666966656,0.9448673205039501
8.378,9.380293821353952,0.3998783399681596,0.4,3.0644177725569904e-05,1.878066857435938,0.9953100756784947,0.9402076980935284,0.9529456344007827,0.9448688351342388
8.38,9.381397443178582,0.39989878125119865,0.4,3.0667349514071415e-05,1.8781187604161416,0.9953111618022392,0.9402091248798878,0.9529471063608829,0.9448703554061278
8.382,9.382501813218804,0.3999191964255724,0.4,3.068574634944712e-05,1.8781703414324533,0.9953122604548829,0.9402105586201901,0.9529485823746278,0.9448718811149605
8.384,9.383606759698464,0.39993958240504146,0.4,3.069937513853859e-05,1.8782215986365678,0.9953133715194044,0.9402119991288844,0.9529500622400547,0.9448734120563662
8.386,9.384712111103013,0.39995993611546643,0.4,3.070824350718731e-05,1.8782725302073036,0.9953144948782809,0.9402134462205611,0.9529515457556038,0.9448749480262875
8.388,9.385817696205324,0.3999802544952465,0.4,3.0712359797289184e-05,1.8783231343506481,0.9953156304135012,0.940214899709976,0.952953032720145,0.9448764888210068
8.39,9.386923344091423,0.40000053449575734,0.4,3.071173306374697e-05,1.8783734092997995,0.9953167780065783,0.9402163594120734,0.9529545229330046,0.9448780342371735
8.392,9.3880288841861,0.40002077308178385,0.4,3.0706373071321415e-05,1.8784233533152064,0.9953179375385606,0.9402178251420101,0.9529560161939918,0.9448795840718297
8.394,9.389134146278403,0.40004096723195137,0.4,3.069629029138156e-05,1.878472964684605,0.9953191088900462,0.9402192967151785,0.9529575123034246,0.9448811381224366
8.396,9.390238960547023,0.4000611139391526,0.4,3.068149589855525e-05,1.878522241723053,0.9953202919411938,0.9402207739472289,0.9529590110621571,0.944882696186901
8.398,9.39134315758554,0.40008121021097137,0.4,3.066200176728043e-05,1.8785711827729616,0.9953214865717361,0.9402222566540939,0.9529605122716039,0.944884258063601
8.4,9.392446568427559,0.40010125307010447,0.4,3.063782046825806e-05,1.8786197862041254,0.9953226926609917,0.9402237446520094,0.952962015733767,0.9448858235514112
8.402,9.39354902457171,0.4001212395547783,0.4,3.060896526480762e-05,1.8786680504137478,0.9953239100878777,0.9402252377575392,0.9529635212512609,0.944887392449729
8.404,9.394650358006514,0.40014116671916244,0.4,3.0575450109125534e-05,1.878715973826467,0.9953251387309229,0.9402267357875966,0.9529650286273389,0.9448889645585
8.406,9.395750401235107,0.40016103163378103,0.4,3.053728963844793e-05,1.878763554894376,0.9953263784682778,0.9402282385594664,0.9529665376659165,0.9448905396782425
8.408,9.396848987299842,0.40018083138591903,0.4,3.0494499171118167e-05,1.8788107920970427,0.9953276291777302,0.940229745890828,0.9529680481715985,0.9448921176100733
8.41,9.397945949806736,0.40020056308002605,0.4,3.0447094702559896e-05,1.8788576839415263,0.9953288907367149,0.940231257599777,0.9529695599497022,0.9448936981557318
