Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.996,7.4219087031564515,0.3462149737561159,0.4,-0.0007366401160265257,1.9443125105231265,0.9952432671143142,0.9381027818345913,0.9501498201802049,0.9422313496115662
2.998,7.395617512781109,0.34591612699260277,0.4,-0.0007239701318688442,1.9442506589517068,0.9952438015777212,0.9380909404521871,0.9501339238686247,0.9422164056499654
3.0,7.369783664748872,0.34562622715442737,0.4,-0.0007112325575216475,1.9441892944498753,0.9952444404533343,0.9380795226207548,0.9501185477535229,0.9422019656299299
3.002,7.344409554539768,0.345345293433593,0.4,-0.0006984294918546371,1.9441283889255085,0.9952451875404942,0.9380685322166001,0.9501036952156533,0.9421880332918505
3.004,7.319497501999297,0.34507334362660963,0.4,-0.0006855630378614612,1.9440679142354984,0.9952460465714377,0.9380579729975053,0.9500893695118364,0.9421746122487618
3.006,7.295049751195875,0.3448103941367221,0.4,-0.0006726353023335773,1.9440078421974558,0.9952470212099994,0.938047848601646,0.950075573774152,0.9421617059853807
3.008,7.27106847028992,0.3445564599763205,0.4,-0.0006596483955346592,1.943948144601389,0.9952481150503537,0.9380381625465612,0.950062311009175,0.942149317857198
3.01,7.24755575141476,0.3443115547695214,0.4,-0.0006466044308756604,1.943888793221353,0.995249331615797,0.9380289182281698,0.950049584097259,0.9421374510896162
3.012,7.224513610569119,0.3440756907549227,0.4,-0.0006335055245904865,1.9438297598270635,0.9952506743575714,0.9380201189198396,0.9500373957918621,0.942126108777138
3.014,7.201943987521365,0.3438488787885314,0.4,-0.0006203537954124074,1.9437710161954682,0.9952521466537301,0.9380117677715069,0.9500257487189202,0.9421152938826042
3.016,7.179848745725303,0.3436311283468589,0.4,-0.0006071513642511573,1.9437125341222705,0.995253751808042,0.9380038678088457,0.9500146453762641,0.9421050092364814
3.018,7.158229672247664,0.34342244753018336,0.4,-0.000593900353870855,1.9436542854334002,0.9952554930489422,0.9379964219324901,0.9500040881330826,0.9420952575361996
3.02,7.137088477707094,0.3432228430659795,0.4,-0.0005806028885686891,1.9435962419964237,0.9952573735285223,0.9379894329173057,0.9499940792294331,0.9420860413455397
3.022,7.1164267962247685,0.3430323203125111,0.4,-0.0005672610938545011,1.943538375731889,0.9952593963215628,0.9379829034117146,0.9499846207757952,0.9420773630940723
3.024,7.096246185386461,0.3428508832625855,0.4,-0.0005538770961312097,1.9434806586245996,0.9952615644246111,0.9379768359370706,0.9499757147526712,0.9420692250766456
3.026,7.076548126216162,0.3426785345474703,0.4,-0.0005404530223762083,1.9434230627348124,0.9952638807551012,0.937971232887087,0.9499673630102343,0.9420616294529245
3.028,7.057334023161085,0.3425152754409662,0.4,-0.000526990999823679,1.9433655602093516,0.9952663481505158,0.9379660965273159,0.9499595672680203,0.9420545782469807
