Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.344,37.21081752329871,0.4676641750062168,0.4,0.0001779621378703149,1.5310767825542246,1.0032639623834814,0.993367328566377,1.000981963587509,0.997173283725821
4.346,37.2169393688161,0.4676130908088543,0.4,0.000162142626336899,1.5310697254226209,1.003281804004617,0.9933785426614783,1.0009894214100354,0.9971826150053
4.348,37.22249196793518,0.46755161478708573,0.4,0.00014633774240537897,1.5310625259786412,1.0033000795677778,0.9933901253488218,1.0009971214663183,0.9971922508115728
4.35,37.22747589087548,0.46747978507385124,0.4,0.00013054990821235768,1.5310551802909709,1.0033187873816407,0.9934020750763366,1.0010050626924671,0.9972021898345954
4.352,37.23189179488699,0.46739764124762523,0.4,0.00011478153658981083,1.5310476844711007,1.003337925631268,0.9934143901830843,1.0010132439461632,0.997212430669995
4.354,37.235740423909114,0.4673052243238354,0.4,9.903503072922958e-05,1.531040034674709,1.0033574923787616,0.9934270689000463,1.0010216640072793,0.9972229718197847
4.356,37.2390226082176,0.46720257674613147,0.4,8.331278384774689e-05,1.5310322271030172,1.0033774855639732,0.9934401093509586,1.0010303215785321,0.9972338116931199
4.358,37.241739264059525,0.4670897423775017,0.4,6.761717885642355e-05,1.5310242580041251,1.0033979030052682,0.9934535095531924,1.0010392152861711,0.997244948607095
4.36,37.243891393276286,0.4669667664912354,0.4,5.195058803061656e-05,1.5310161236743296,1.0034187424003391,0.9934672674186812,1.0010483436807014,0.9972563807875816
4.362,37.24548008291483,0.46683369576173606,0.4,3.6315372682549196e-05,1.5310078204594046,1.0034400013270734,0.9934813807548928,1.0010577052376428,0.9972681063701078
4.364,37.246506504827146,0.4666905782551819,0.4,2.0713882836007078e-05,1.5309993447558725,1.0034616772444724,0.9934958472658458,1.0010672983583184,0.9972801234007738
4.366,37.24697191525801,0.466537463420034,0.4,5.148456903333651e-06,1.5309906930122408,1.0034837674936206,0.9935106645531714,1.0010771213706797,0.9972924298372119
4.368,37.246877654421255,0.46637440207739617,0.4,-1.0378578635349824e-05,1.5309818617302147,1.003506269298704,0.9935258301172161,1.0010871725301644,0.997305023549579
4.37,37.24622514606441,0.4662014464112198,0.4,-2.586490955058282e-05,1.530972847465888,1.0035291797680819,0.9935413413581902,1.0010974500205825,0.9973179023215917
4.372,37.245015897022036,0.4660186499583615,0.4,-4.130823417973684e-05,1.5309636468309036,1.0035524958954036,0.9935571955773559,1.001107951955039,0.9973310638515961
4.374,37.243251496757594,0.4658260675984859,0.4,-5.670626374074717e-05,1.5309542564935854,1.0035762145607763,0.9935733899782571,1.0011186763768822,0.9973445057536736
4.376,37.24093361689422,0.4656237555438229,0.4,-7.205672264347994e-05,1.5309446731800471,1.003600332531979,0.9935899216679909,1.0011296212606864,0.9973582255587844
4.378,37.23806401073417,0.46541177132876876,0.4,-8.735734879861767e-05,1.5309348936752682,1.0036248464657251,0.9936067876585166,1.0011407845132612,0.9973722207159444
4.38,37.23464451276732,0.4651901737993421,0.4,-0.00010260589392413702,1.5309249148241477,1.003649752908971,0.993623984868008,1.0011521639746936,0.9973864885934385
4.382,37.23067703816859,0.4649590231024843,0.4,-0.0001178001238492078,1.53091473353252,1.0036750483002679,0.9936415101222371,1.001163757419413,0.9974010264800637
4.384,37.226163582284535,0.464718380675215,0.4,-0.00013293781881558726,1.5309043467681502,1.003700728971162,0.9936593601560015,1.001175562557288,0.997415831586409
4.386,37.221106220109085,0.46446830923363375,0.4,-0.00014801677377639368,1.5308937515616938,1.003726791147637,0.9936775316145848,1.0011875770347498,0.9974309010461663
4.388,37.21550710574862,0.4642088727617731,0.4,-0.00016303479869233191,1.5308829450076278,1.0037532309515984,0.993696021055253,1.0011997984359386,0.9974462319174694
4.39,37.20936847187638,0.4639401365003016,0.4,-0.00017798971882520184,1.5308719242651534,1.0037800444024032,0.9937148249487872,1.0012122242838812,0.9974618211842688
4.392,37.2026926291764,0.4636621669350799,0.4,-0.0001928793750287622,1.5308606865590615,1.0038072274184282,0.9937339396810485,1.0012248520416889,0.9974776657577332
4.394,37.195481965776985,0.4633750317855623,0.4,-0.00020770162403683582,1.5308492291805746,1.0038347758186807,0.993753361554575,1.001237679113779,0.9974937624776773
4.396,37.18773894667391,0.4630787999930534,0.4,-0.0002224543387487265,1.5308375494881556,1.003862685324448,0.9937730867902145,1.001250702847124,0.9975101081140229
4.398,37.179466113143356,0.462773541708815,0.4,-0.00023713540851178134,1.5308256449082762,1.0038909515609848,0.9937931115287836,1.0012639205325222,0.9975266993682838
4.4,37.17066608214472,0.46245932828202263,0.4,-0.00025174273940116974,1.530813512936163,1.0039195700592418,0.9938134318327596,1.0012773294058845,0.9975435328750762
4.402,37.161341545713455,0.4621362322475762,0.4,-0.0002662742544967659,1.5308011511365116,1.0039485362576275,0.9938340436880023,1.0012909266495518,0.9975606052036579
4.404,37.15149527034391,0.4618043273137587,0.4,-0.00028072789415720383,1.5307885571441584,1.0039778455038062,0.9938549430055,1.0013047093936247,0.9975779128594876
4.406,37.14113009636245,0.4614636883497508,0.4,-0.00029510161629094165,1.5307757286647257,1.0040074930565324,0.9938761256231469,1.0013186747173173,0.9975954522858108
4.408,37.13024893729083,0.46111439137299687,0.4,-0.00030939339662440393,1.5307626634752374,1.004037474087519,0.9938975873075442,1.0013328196503277,0.9976132198652676
4.41,37.118854779199914,0.4607565135364222,0.4,-0.00032360122896709146,1.5307493594246933,1.004067783683337,0.9939193237558267,1.0013471411742274,0.9976312119215212
4.412,37.10695068005402,0.46039013311550314,0.4,-0.0003377231254737252,1.530735814434616,1.0040984168473468,0.9939413305975131,1.0013616362238669,0.9976494247209067
4.414,37.09453976904578,0.4600153294951949,0.4,-0.0003517571169032645,1.5307220264995596,1.004129368501662,0.9939636033963811,1.0013763016887993,0.9976678544741038
4.416,37.08162524592178,0.45963218315670845,0.4,-0.00036570125287486624,1.5307079936875916,1.0041606334891404,0.9939861376523609,1.0013911344147173,0.9976864973378218
4.418,37.06821038029904,0.4592407756641445,0.4,-0.0003795536021206766,1.5306937141407317,1.004192206575406,0.994008928803453,1.0014061312049056,0.9977053494165075
4.42,37.05429851097246,0.45884118965098125,0.4,-0.00039331225273552033,1.5306791860753637,1.004224082450895,0.9940319722276643,1.0014212888217084,0.9977244067640679
4.422,37.039893045213255,0.4584335088064186,0.4,-0.0004069753124233308,1.5306644077826117,1.0042562557329318,0.9940552632449617,1.001436603988008,0.9977436653856092
4.424,37.0249974580587,0.45801781786157914,0.4,-0.0004205409087403858,1.5306493776286794,1.004288720967827,0.9940787971192467,1.0014520733887164,0.9977631212391902
4.426,37.00961529159312,0.45759420257556443,0.4,-0.00043400718933524305,1.5306340940551597,1.0043214726330014,0.9941025690603419,1.001467693672278,0.9977827702375903
4.428,36.99375015422026,0.4571627497213681,0.4,-0.00044737232218543856,1.5306185555793084,1.0043545051391314,0.9941265742259967,1.0014834614521817,0.9978026082500902
4.43,36.97740571992722,0.4567235470716489,0.4,-0.0004606344958307943,1.530602760794283,1.0043878128323163,0.9941508077239061,1.0014993733084867,0.9978226311042637
4.432,36.96058572754011,0.45627668338436345,0.4,-0.0004737919196033992,1.530586708369344,1.0044213899962668,0.9941752646137413,1.0015154257893495,0.9978428345877819
4.434,36.94329397997146,0.45582224838825613,0.4,-0.00048684282385415934,1.5305703970500344,1.004455230854513,0.994199939909195,1.0015316154125666,0.9978632144502262
4.436,36.92553434345941,0.4553603327682105,0.4,-0.0004997854601759785,1.53055382565831,1.004489329572627,0.9942248285800346,1.001547938667118,0.9978837664049098
4.438,36.90731074679914,0.45489102815046367,0.4,-0.0005126181016234202,1.530536993092647,1.004523680260468,0.9942499255541686,1.0015643920147212,0.9979044861307089
4.44,36.888627180566296,0.45441442708768104,0.4,-0.0005253390429289138,1.5305198983281079,1.0045582769744386,0.9942752257197177,1.0015809718913868,0.9979253692738984
4.442,36.86948769633276,0.45393062304389664,0.4,-0.0005379466007154008,1.5305025404163821,1.004593113719757,0.9943007239270978,1.0015976747089812,0.9979464114499951
4.444,36.84989640587483,0.45343971037931724,0.4,-0.0005504391137054848,1.5304849184857856,1.004628184452743,0.9943264149911065,1.0016144968567924,0.9979676082456058
4.446,36.82985748037388,0.45294178433499094,0.4,-0.0005628149429269372,1.530467031741231,1.0046634830831147,0.9943522936930154,1.0016314347030946,0.9979889552202776
4.448,36.809375149609764,0.4524369410173444,0.4,-0.0005750724719146206,1.5304488794641633,1.004699003476298,0.9943783547826676,1.0016484845967224,0.9980104479083536
4.45,36.78845370114701,0.4519252773825894,0.4,-0.000587210106908731,1.5304304610124644,1.0047347394557433,0.9944045929805777,1.0016656428686361,0.9980320818208274
4.452,36.767097479513836,0.45140689122099376,0.4,-0.0005992262770494166,1.53041177582032,1.0047706848052524,0.9944310029800335,1.0016829058334955,0.998053852447201
4.454,36.745310885374366,0.4508818811410305,0.4,-0.0006111194345676344,1.5303928233980615,1.0048068332713114,0.9944575794491989,1.0017002697912274,0.998075755257341
4.456,36.72309837469395,0.4503503465533915,0.4,-0.0006228880549723012,1.5303736033319708,1.0048431785654297,0.9944843170332173,1.0017177310285952,0.9980977857033352
4.458,36.70046445789787,0.4498123876548829,0.4,-0.0006345306372336464,1.5303541152840507,1.0048797143664852,0.9945112103563115,1.0017352858207615,0.9981199392213436
4.46,36.67741369902348,0.44926810541218803,0.4,-0.0006460457039628216,1.5303343589917713,1.0049164343230697,0.9945382540238841,1.0017529304328523,0.9981422112334514
4.462,36.65395071486594,0.4487176015455145,0.4,-0.0006574318015876322,1.5303143342677745,1.004953332055841,0.994565442624612,1.0017706611215136,0.9981645971495132
4.464,36.63008017411772,0.44816097851211334,0.4,-0.0006686875005244491,1.5302940409995605,1.0049904011598716,0.9945927707325372,1.001788474136463,0.9981870923689953
4.466,36.605806796502016,0.447598339489684,0.4,-0.0006798113953462081,1.5302734791491268,1.005027635206999,0.9946202329091519,1.0018063657220386,0.9982096922828091
4.468,36.58113535190007,0.44702978835965756,0.4,-0.0006908021049465529,1.5302526487525974,1.005065027748176,0.9946478237054777,1.0018243321187368,0.9982323922751406
4.47,36.5560706594728,0.4464554296903682,0.4,-0.0007016582726999922,1.5302315499198,1.0051025723158187,0.9946755376641342,1.0018423695647456,0.9982551877252696
4.472,36.53061758677661,0.44587536872010414,0.4,-0.0007123785666181263,1.530210182833831,1.0051402624261445,0.9947033693214024,1.0018604742974684,0.99827807400938
4.474,36.50478104887377,0.4452897113400545,0.4,-0.0007229616795018565,1.5301885477505783,1.0051780915815145,0.9947313132092752,1.0018786425550397,0.9983010465023627
4.476,36.47856600743723,0.44469856407713937,0.4,-0.0007334063290896308,1.5301666449982279,1.0052160532727623,0.9947593638574991,1.0018968705778293,0.998324100579605
4.478,36.451977469850355,0.4441020340767381,0.4,-0.0007437112582016024,1.530144474976729,1.005254140981521,0.9947875157956022,1.0019151546099379,0.9983472316187691
4.48,36.42502048830138,0.44350022908530584,0.4,-0.0007538752348797555,1.5301220381572382,1.0052923481825358,0.9948157635549103,1.0019334909006778,0.998370435001559
4.482,36.397700158873,0.4428932574328925,0.4,-0.0007638970525239165,1.53009933508154,1.0053306683459724,0.9948441016705482,1.0019518757060464,0.9983937061154727
4.484,36.3700216206271,0.4422812280155555,0.4,-0.0007737755300237008,1.5300763663614267,1.0053690949397123,0.994872524683428,1.0019703052901825,0.9984170403555415
4.486,36.34199005468478,0.4416642502776792,0.4,-0.0007835095118862818,1.5300531326780649,1.0054076214316356,0.9949010271422182,1.0019887759268107,0.9984404331260515
