Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.176,34.40369913662837,0.40000001107417826,0.4,-3.0994962315645697e-10,-5.776376402854778e-09,0.9999999917224789,0.9919935381656049,0.9999999956962258,0.9959841729159558
0.178,34.403699124596336,0.4000000108761077,0.4,-3.1051319134807407e-10,-5.660258463667465e-09,0.9999999917283274,0.9919935381703834,0.999999995699081,0.9959841729197222
0.18,34.403699112564304,0.4000000106780369,0.4,-3.1107675953969117e-10,-5.544140524480185e-09,0.9999999917341756,0.9919935381751617,0.9999999957019363,0.9959841729234885
0.182,34.40369910053228,0.40000001047996603,0.4,-3.1164032773130827e-10,-5.428022585292905e-09,0.999999991740024,0.99199353817994,0.9999999957047915,0.9959841729272547
0.184,34.40369908850025,0.40000001028189525,0.4,-3.1220389592292537e-10,-5.3119046461056586e-09,0.9999999917458723,0.9919935381847184,0.9999999957076469,0.995984172931021
0.186,34.403699076468214,0.40000001008382463,0.4,-3.1276746411454247e-10,-5.195786706918379e-09,0.9999999917517208,0.9919935381894968,0.9999999957105021,0.9959841729347874
0.188,34.40369906443619,0.4000000098857539,0.4,-3.1333103230615957e-10,-5.079668767731132e-09,0.9999999917575692,0.9919935381942749,0.9999999957133573,0.9959841729385538
0.19,34.40369905240416,0.4000000096876834,0.4,-3.1389460049777667e-10,-4.963550828543852e-09,0.9999999917634176,0.9919935381990533,0.9999999957162126,0.9959841729423201
0.192,34.403699040372125,0.4000000094896125,0.4,-3.1445816868939377e-10,-4.847432889356572e-09,0.9999999917692661,0.991993538203832,0.999999995719068,0.9959841729460867
0.194,34.40369902834009,0.4000000092915415,0.4,-3.1502173688101087e-10,-4.731314950169292e-09,0.9999999917751143,0.9919935382086101,0.999999995721923,0.9959841729498528
0.196,34.40369901630807,0.40000000909347105,0.4,-3.1558530507262797e-10,-4.615197010982072e-09,0.9999999917809628,0.9919935382133885,0.9999999957247783,0.9959841729536192
0.198,34.403699004276035,0.40000000889540027,0.4,-3.161488732642451e-10,-4.499079071794759e-09,0.9999999917868113,0.9919935382181669,0.9999999957276335,0.9959841729573855
0.2,34.403698992244,0.4000000086973294,0.4,-3.167124414558622e-10,-4.382961132607479e-09,0.9999999917926596,0.9919935382229452,0.9999999957304887,0.9959841729611518
0.202,34.40369898021197,0.4000000084992589,0.4,-3.1727600964747933e-10,-4.266843193420232e-09,0.999999991798508,0.9919935382277237,0.9999999957333441,0.9959841729649183
