Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.458,16.668072160393553,0.5876121740965902,0.4062529987559923,0.0005140717832037521,0.4062529987559923,0.9960536472939551,0.9460340109709305,0.9610362755853679,0.9523917105581515
1.46,16.68576163598622,0.5876289078971386,0.4062237354896381,0.0004686757123101446,0.4062237354896381,0.9961333026032827,0.9460845920139547,0.9610705985635232,0.95243429149061
1.462,16.70181677566039,0.5876144119527237,0.4061943279061754,0.00042327663850799115,0.4061943279061754,0.9962125470683502,0.9461342527455947,0.9611036883848898,0.952475712450194
1.464,16.71623761111082,0.5875687429159031,0.4061647769544121,0.00037788232598102766,0.4061647769544121,0.9962913793136657,0.946182993403847,0.9611355464038781,0.9525159744030777
1.466,16.72902445326989,0.5874919627979348,0.4061350835750354,0.00033250052352391037,0.4061350835750354,0.9963697974972632,0.9462308138241087,0.9611661737330737,0.952555077996371
1.468,16.740177891729516,0.5873841389566343,0.40610524870067977,0.0002871389632036392,0.40610524870067977,0.9964477993129024,0.9462777134420262,0.9611955712454306,0.9525930235606828
1.47,16.74969879411488,0.5872453440835146,0.40607527325599424,0.00024180535902426165,0.40607527325599424,0.9965253819926865,0.9463236912967652,0.9612237395767862,0.9526298111130558
1.472,16.757588305410202,0.58707565619021,0.4060451581577091,0.00019650740559503624,0.4060451581577091,0.9966025423101,0.9463687460346931,0.9612506791286908,0.9526654403602739
1.474,16.76384784723659,0.5868751585941647,0.40601490431470255,0.00015125277680223546,0.40601490431470255,0.9966792765834603,0.9464128759134794,0.9612763900715544,0.9526999107025399
1.476,16.768479117082183,0.5866439399035833,0.40598451262806595,0.00010604912448477304,0.40598451262806595,0.9967555806797821,0.9464560788066,0.9613008723481016,0.9527332212375147
1.478,16.771484087484648,0.5863820940016268,0.40595398399116933,6.090407711384123e-05,0.40595398399116933,0.9968314500190548,0.9464983522082511,0.9613241256771377,0.952765370764723
1.48,16.772865005166256,0.5860897200298472,0.4059233192897259,1.5825238476746676e-05,0.4059233192897259,0.9969068795789239,0.9465396932386623,0.9613461495576172,0.9527963577903118
1.482,16.772624390121624,0.5857669223708492,0.4058925194018561,-2.91798136348629e-05,0.4058925194018561,0.9969818638997787,0.9465800986498067,0.9613669432730135,0.952826180532166
1.484,16.77076503465833,0.5854138106301601,0.4058615851981513,-7.4103528732187e-05,0.4058615851981513,0.9970563970902394,0.9466195648315026,0.9613865058959851,0.9528548369253701
1.486,16.767290002390553,0.5850304996173061,0.40583051754173693,-0.00011893838493167737,0.40583051754173693,0.9971304728330397,0.9466580878179014,0.9614048362933335,0.9528823246280148
1.488,16.76220262718592,0.5846171093260758,0.40579931728833474,-0.00016367689025245994,0.40579931728833474,0.9972040843913006,0.9466956632943568,0.9614219331312504,0.9529086410273421
1.49,16.755506512065725,0.5841737649139568,0.40576798528632513,-0.00020831158390856872,0.40576798528632513,0.9972772246151934,0.9467322866046691,0.9614377948808457,0.9529337832462238
1.492,16.747205528058746,0.5837005966807368,0.40573652237680846,-0.00025283503759578545,0.40573652237680846,0.9973498859489818,0.9467679527586974,0.9614524198239551,0.9529577481499666
1.494,16.737303813008804,0.5831977400462532,0.4057049293936663,-0.00029723985677287344,0.4057049293936663,0.99742206043844,0.9468026564403341,0.9614658060592182,0.9529805323534396
1.496,16.725805770336336,0.5826653355272777,0.40567320716362154,-0.0003415186819369928,0.40567320716362154,0.9974937397386445,0.946836392015838,0.9614779515084273,0.9530021322285177
1.498,16.712716067754133,0.5821035287135217,0.40564135650629907,-0.0003856641898930788,0.40564135650629907,0.9975649151221272,0.9468691535425103,0.9614888539231324,0.9530225439118308
1.5,16.698039635937526,0.5815124702427485,0.40560937823428445,-0.0004296690950169638,0.40560937823428445,0.9976355774873872,0.9469009347777166,0.9614985108915067,0.9530417633128183
1.502,16.681781667149174,0.5808923157749821,0.4055772731531838,-0.00047352615051201663,0.4055772731531838,0.9977057173677562,0.9469317291882396,0.9615069198454578,0.9530597861220765
1.504,16.663947613818753,0.5802432259657896,0.4055450420616816,-0.0005172281496590744,0.4055450420616816,0.9977753249406044,0.9469615299599583,0.9615140780679834,0.9530766078199939
1.506,16.644543187077783,0.5795653664386343,0.40551268575159943,-0.0005607679270594327,0.40551268575159943,0.9978443900368872,0.9469903300078439,0.9615199827007626,0.9530922236856662
1.508,16.623574355249826,0.5788589077562772,0.40548020500795295,-0.0006041383598706615,0.40548020500795295,0.9979129021510199,0.9470181219862642,0.9615246307519767,0.9531066288060843
1.51,16.601047342296315,0.5781240253912138,0.40544760060900953,-0.0006473323690350081,0.40544760060900953,0.9979808504510719,0.9470448982995873,0.9615280191043523,0.953119818085585
1.512,16.576968626218314,0.5773608996951398,0.40541487332634446,-0.0006903429205001446,0.40541487332634446,0.9980482237892788,0.947070651113078,0.9615301445234202,0.953131786255559
1.514,16.551344937414477,0.5765697158674168,0.4053820239248975,-0.0007331630264320161,0.4053820239248975,0.9981150107128547,0.9470953723640727,0.9615310036659801,0.9531425278844047
1.516,16.52418325699546,0.5757506639225483,0.4053490531630286,-0.0007757857464195405,0.4053490531630286,0.9981811994751049,0.9471190537734293,0.9615305930887681,0.9531520373877218
1.518,16.495490815055156,0.5749039386566198,0.40531596179257257,-0.0008182041886709084,0.40531596179257257,0.9982467780468205,0.9471416868572361,0.9615289092573145,0.9531603090387337
1.52,16.465275088898988,0.5740297396127285,0.40528275055889473,-0.0008604115112012277,0.40528275055889473,0.9983117341279578,0.9471632629387747,0.9615259485549864,0.9531673369789306
1.522,16.433543801229607,0.5731282710453531,0.4052494202009447,-0.0009024009230112549,0.4052494202009447,0.9983760551595793,0.9471837731607243,0.9615217072922072,0.9531731152289233
1.524,16.40030491829035,0.5721997418836791,0.4052159714513104,-0.0009441656852569527,0.4052159714513104,0.998439728336057,0.947203208497596,0.9615161817158431,0.9531776376994996
1.526,16.36556664796672,0.5712443656938531,0.4051824050362718,-0.000985699112409608,0.4051824050362718,0.9985027406175243,0.9472215597683896,0.9615093680187495,0.9531808982028703
1.528,16.32933743784631,0.5702623606401576,0.4051487216758535,-0.0010269945734062444,0.4051487216758535,0.9985650787425634,0.947238817649458,0.9615012623494686,0.9531828904641001
1.53,16.291625973237476,0.5692539494450999,0.4051149220838778,-0.0010680454927900589,0.4051149220838778,0.9986267292411236,0.9472549726875718,0.9614918608220678,0.9531836081327071
1.532,16.252441175148007,0.5682193593484174,0.40508101051144785,-0.0011088453515894555,0.40508101051144785,0.9986876784476553,0.9472700153131696,0.9614811595261135,0.9531830447944266
1.534,16.21179219826458,0.567158822065959,0.4050470011526936,-0.0011493876864971768,0.4050470011526936,0.9987479125144324,0.9472839358537988,0.9614691545367959,0.9531811939831474
1.536,16.169688428960058,0.5660725737490515,0.4050129101562898,-0.0011896660894123233,0.4050129101562898,0.998807417425049,0.9472967245477396,0.961455841925217,0.9531780491930286
1.538,16.126139483290345,0.5649608549434136,0.40497875344700757,-0.0012296742084580321,0.40497875344700757,0.9988661790080882,0.9473083715577953,0.961441217768805,0.9531736038907637
1.54,16.081155204949727,0.5638239105468531,0.40494454672635394,-0.0012694057491242844,0.40494454672635394,0.9989241829509711,0.9473188669852252,0.9614252781618271,0.9531678515279667
1.542,16.03474566318524,0.5626619897657513,0.4049103054732133,-0.0013088544753997269,0.4049103054732133,0.9989814148139703,0.9473282008838088,0.961408019225991,0.9531607855536688
1.544,15.986921150670542,0.5614753460703221,0.4048760449444893,-0.0013480142108922035,0.4048760449444893,0.9990378600443788,0.9473363632740324,0.9613894371211248,0.9531523994269137
1.546,15.937692181339605,0.5602642371486435,0.40484178017574834,-0.001386878839937693,0.40484178017574834,0.9990935039908192,0.9473433441573801,0.9613695280559261,0.9531426866294427
1.548,15.887069488180723,0.55902892485946,0.4048075259818647,-0.0014254423086973462,0.4048075259818647,0.9991483319176867,0.9473491335307237,0.9613482882987721,0.953131640678456
1.55,15.835064020991247,0.5577696751837494,0.40477329695766817,-0.0014636986262423133,0.40477329695766817,0.9992023290197081,0.9473537214007929,0.9613257141885782,0.9531192551394421
1.552,15.781686944093485,0.5564867581750479,0.4047391074785933,-0.0015016418656260558,0.4047391074785933,0.9992554804366078,0.9473570977987186,0.9613018021456996,0.9531055236390605
1.554,15.72694963401222,0.5551804479085426,0.40470497170133146,-0.0015392661649438323,0.40470497170133146,0.9993077712678677,0.9473592527946323,0.9612765486828605,0.9530904398780695
1.556,15.670863677114346,0.5538510224289185,0.40467090356448615,-0.0015765657283790503,0.40467090356448615,0.9993591865875697,0.9473601765123139,0.9612499504161074,0.953073997644285
1.558,15.613440867211052,0.5524987636969685,0.4046369167892305,-0.0016135348272361735,0.4046369167892305,0.9994097114593061,0.9473598591438702,0.9612220040757709,0.9530561908255626
1.56,15.554693203123072,0.5511239575349649,0.40460302487996935,-0.0016501678009598767,0.40460302487996935,0.9994593309511469,0.9473582909644348,0.9611927065174302,0.953037013422787
1.562,15.494632886209518,0.549726893570794,0.4045692411250033,-0.001686459058140139,0.4045692411250033,0.9995080301506511,0.9473554623468753,0.9611620547328675,0.9530164595628595
