Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.41,-3.686032559502606,0.33295185848519787,0.4000144969267654,-0.0016210860873585257,0.4000144969267654,0.9936226490725599,0.9365245301824927,0.9487256699585258,0.9406784431607387
5.412,-3.7441141514360994,0.33211689589551346,0.4000147526416615,-0.0016056376893086937,0.4000147526416615,0.9935949254919995,0.9364718280211021,0.9486675276578742,0.940619895120857
5.414,-3.8016362299963324,0.33129121935836436,0.4000150069292598,-0.0015900023648916185,0.4000150069292598,0.9935675427670442,0.9364196701691417,0.9486099808577665,0.9405619484824668
5.416,-3.8585921041662203,0.3304749165646836,0.40001525975856633,-0.0015741822469516197,0.40001525975856633,0.9935405061657095,0.9363680657299709,0.948553038840574,0.9405046128818849
5.418,-3.914975160063825,0.3296680739627337,0.4000155110988039,-0.0015581794878872816,0.4000155110988039,0.9935138209032511,0.9363170237264676,0.9484967108029452,0.9404478978680114
5.42,-3.9707788616413486,0.32887077675299065,0.4000157609194161,-0.0015419962593672335,0.4000157609194161,0.9934874921405733,0.9362665530985522,0.9484410058535241,0.9403918128998592
5.422,-4.025996751373622,0.32808310888316294,0.40001600919007035,-0.0015256347520448805,0.40001600919007035,0.9934615249826578,0.9362166627007305,0.9483859330106879,0.9403363673441048
5.424,-4.080622450936456,0.3273051530433379,0.4000162558806619,-0.0015090971752720031,0.4000162558806619,0.9934359244770065,0.9361673612996553,0.9483315012002995,0.9402815704726549
5.426,-4.13464966187451,0.32653699066125885,0.400016500961317,-0.0014923857568113427,0.400016500961317,0.9934106956121018,0.9361186575717096,0.9482777192534815,0.940227431460237
5.428,-4.188072166259051,0.3257787018977247,0.40001674440239643,-0.0014755027425480806,0.40001674440239643,0.9933858433158848,0.9360705601006106,0.9482245959044064,0.9401739593820079
5.43,-4.240883827335047,0.3250303656421182,0.40001698617449916,-0.0014584503962003907,0.40001698617449916,0.993361372454249,0.9360230773750335,0.9481721397881091,0.9401211632111829
5.432,-4.293078590157985,0.32429205950805184,0.40001722624846514,-0.001441230999028972,0.40001722624846514,0.9933372878295551,0.9359762177862607,0.9481203594383184,0.9400690518166915
5.434,-4.344650482220064,0.3235638598291398,0.40001746459537935,-0.0014238468495456817,0.40001746459537935,0.9933135941791608,0.935929989625853,0.9480692632853099,0.9400176339608517
5.436,-4.3955936140661125,0.3228458416548829,0.40001770118657454,-0.0014063002632211722,0.40001770118657454,0.9932902961739739,0.9358844010833457,0.9480188596537829,0.9399669182970717
5.438,-4.445902179898746,0.32213807874667455,0.4000179359936348,-0.001388593572191711,0.4000179359936348,0.9932673984170209,0.9358394602439691,0.9479691567607573,0.939916913367574
5.44,-4.495570458173075,0.32144064357391966,0.4000181689883988,-0.00137072912496509,0.4000181689883988,0.9932449054420377,0.9357951750863954,0.9479201627134962,0.9398676276011465
5.442,-4.544592812180693,0.32075360731027025,0.40001840014296275,-0.0013527092861257426,0.40001840014296275,0.9932228217120794,0.9357515534805121,0.9478718855074514,0.939819069310919
5.444,-4.592963690623239,0.3200770398299684,0.4000186294296836,-0.001334536436038965,0.4000186294296836,0.9932011516181516,0.9357086031852229,0.9478243330242346,0.9397712466921678
5.446,-4.640677628175095,0.3194110097043031,0.40001885682118254,-0.0013162129705544296,0.40001885682118254,0.9931798994778617,0.9356663318462756,0.9477775130296135,0.9397241678201461
5.448,-4.6877292460355084,0.3187555841981735,0.40001908229034777,-0.001297741300708886,0.40001908229034777,0.9931590695340924,0.935624746994121,0.9477314331715347,0.9396778406479455
5.45,-4.734113252469888,0.31811082926676276,0.4000193058103372,-0.0012791238524281713,0.4000193058103372,0.9931386659536967,0.9355838560417994,0.9476861009781734,0.939632273004385
5.452,-4.779824443340558,0.31747680955231183,0.4000195273545821,-0.0012603630662284223,0.4000195273545821,0.9931186928262149,0.9355436662828581,0.9476415238560106,0.93958747259193
5.454,-4.824857702626536,0.31685358838100225,0.4000197468967899,-0.001241461396916679,0.4000197468967899,0.9930991541626144,0.9355041848893009,0.9475977090879386,0.9395434469846433
5.456,-4.86920800293265,0.3162412277599392,0.40001996441094667,-0.0012224213132907699,0.40001996441094667,0.9930800538940523,0.9354654189095682,0.9475546638313962,0.9395002036261672
5.458,-4.912870405987716,0.31563978837423695,0.40002017987132044,-0.0012032452978386035,0.40002017987132044,0.9930613958706601,0.935427375266549,0.9475123951165318,0.9394577498277354
5.46,-4.955840063132073,0.31504932958420295,0.40002039325246397,-0.0011839358464367528,0.40002039325246397,0.9930431838603544,0.9353900607556284,0.9474709098443989,0.9394160927662225
5.462,-4.998112215794065,0.31446990942262204,0.40002060452921756,-0.0011644954680485242,0.40002060452921756,0.9930254215476683,0.9353534820427665,0.9474302147851797,0.9393752394822212
5.464,-5.039682195955759,0.31390158459213446,0.4000208136767116,-0.001144926684421399,0.4000208136767116,0.9930081125326111,0.935317645662614,0.9473903165764448,0.9393351968781598
5.466,-5.080545426607645,0.3133444104627172,0.4000210206703696,-0.0011252320297839714,0.4000210206703696,0.9929912603295482,0.9352825580166605,0.9473512217214389,0.9392959717164495
5.468,-5.120697422192602,0.31279844106924964,0.40002122548591057,-0.0011054140505422656,0.40002122548591057,0.992974868366108,0.9352482253714205,0.947312936587404,0.9392575706176693
5.47,-5.160133789038741,0.3122637291091822,0.40002142809935193,-0.0010854753049756272,0.40002142809935193,0.9929589399821148,0.9352146538566559,0.9472754674039346,0.9392200000587884
5.472,-5.198850225781398,0.31174032594029255,0.40002162848701206,-0.0010654183629320722,0.40002162848701206,0.9929434784285455,0.9351818494636344,0.947238820261366,0.9391832663714226
5.474,-5.236842523774048,0.31122828157853505,0.40002182662551256,-0.0010452458055232182,0.40002182662551256,0.9929284868665132,0.9351498180434269,0.9472030011091979,0.9391473757401316
5.476,-5.274106567488395,0.310727644695979,0.4000220224917812,-0.0010249602248186768,0.4000220224917812,0.9929139683662767,0.935118565305242,0.9471680157545528,0.9391123342007502
5.478,-5.3106383349032855,0.31023846261883836,0.4000222160630541,-0.0010045642235401069,0.4000222160630541,0.9928999259062742,0.9350880968148003,0.9471338698606699,0.9390781476387615
5.48,-5.346433897882707,0.3097607813255879,0.4000224073168783,-0.000984060414754804,0.4000224073168783,0.9928863623721886,0.9350584179927486,0.947100568945436,0.939044821787709
5.482,-5.381489422542641,0.3092946454451685,0.40002259623111414,-0.0009634514215689562,0.40002259623111414,0.9928732805560343,0.935029534113113,0.9470681183799518,0.9390123622276462
5.484,-5.415801169607032,0.30884009825527825,0.40002278278393744,-0.0009427398768204396,0.40002278278393744,0.9928606831552748,0.9350014503017937,0.9470365233871365,0.9389807743836303
5.486,-5.449365494752529,0.3083971816807499,0.4000229669538422,-0.0009219284227713542,0.4000229669538422,0.992848572771965,0.9349741715351001,0.9470057890403696,0.9389500635242523
5.488,-5.482178848942254,0.3079659362920118,0.4000231487196422,-0.0009010197108001766,0.4000231487196422,0.9928369519119243,0.9349477026383288,0.9469759202621715,0.9389202347602137
5.49,-5.514237778748381,0.30754640130363603,0.4000233280604739,-0.0008800164010936556,0.4000233280604739,0.9928258229839347,0.9349220482843823,0.9469469218229216,0.9388912930429407
5.492,-5.545538926663774,0.30713861457296776,0.4000235049557985,-0.0008589211623383237,0.4000235049557985,0.9928151882989692,0.9348972129924328,0.9469187983396187,0.938863243163245
5.494,-5.576079031402364,0.3067426125988392,0.4000236793854038,-0.0008377366714118283,0.4000236793854038,0.9928050500694469,0.9348732011266266,0.9468915542746764,0.9388360897500233
5.496,-5.605854928188495,0.3063584305203626,0.4000238513294062,-0.0008164656130739532,0.4000238513294062,0.9927954104085176,0.9348500168948344,0.9468651939347629,0.9388098372690047
5.498,-5.6348635490350665,0.30598610211581145,0.4000240207682533,-0.0007951106796574602,0.4000240207682533,0.9927862713293749,0.934827664347444,0.946839721469679,0.9387844900215391
5.5,-5.663101923010669,0.30562565980157635,0.4000241876827252,-0.00077367457075862,0.4000241876827252,0.9927776347445996,0.9348061473761998,0.9468151408712787,0.9387600521434317
5.502,-5.690567176495443,0.3052771346312048,0.4000243520539372,-0.0007521599929276379,0.4000243520539372,0.9927695024655296,0.9347854697130851,0.9467914559724296,0.9387365276038215
5.504,-5.717256533425864,0.3049405562945221,0.40002451386334126,-0.0007305696593588526,0.40002451386334126,0.9927618762016617,0.9347656349292519,0.9467686704460165,0.9387139202041059
5.506,-5.743167315528358,0.30461595311682976,0.4000246730927279,-0.0007089062895807723,0.4000246730927279,0.9927547575600817,0.9347466464339951,0.9467467878039868,0.9386922335769102
5.508,-5.768296942541707,0.3043033520581858,0.4000248297242281,-0.0006871726091460144,0.4000248297242281,0.9927481480449254,0.9347285074737752,0.946725811396438,0.9386714711851054
5.51,-5.792642932428403,0.3040027787127632,0.40002498374031525,-0.0006653713493210236,0.40002498374031525,0.9927420490568669,0.9347112211312837,0.9467057444107492,0.9386516363208688
5.512,-5.8162029015747105,0.303714257308287,0.40002513512380655,-0.000643505246775777,0.40002513512380655,0.9927364618926413,0.9346947903245605,0.9466865898707548,0.9386327321047953
5.514,-5.838974564979635,0.30343781070555165,0.400025283857865,-0.0006215770432733417,0.400025283857865,0.9927313877445929,0.9346792178061545,0.9466683506359628,0.938614761485054
5.516,-5.860955736432636,0.30317346039801507,0.40002542992600104,-0.0005995894853594185,0.40002542992600104,0.9927268277002574,0.9346645061623359,0.9466510294008174,0.9385977272365938
5.518,-5.882144328680281,0.30292122651147296,0.4000255733120739,-0.0005775453240517324,0.4000255733120739,0.9927227827419726,0.9346506578123512,0.9466346286940028,0.9385816319603943
5.52,-5.9025383535816,0.3026811278038097,0.40002571400029346,-0.000555447314529485,0.40002571400029346,0.9927192537465204,0.9346376750077332,0.9466191508777967,0.9385664780827684
5.522,-5.922135922252333,0.3024531816648287,0.40002585197522167,-0.0005332982158227275,0.40002585197522167,0.992716241484799,0.9346255598316524,0.9466045981474634,0.9385522678547101
5.524,-5.94093524519793,0.3022374041161613,0.40002598722177407,-0.0005111007905017934,0.40002598722177407,0.9927137466215277,0.9346143141983249,0.9465909725306967,0.9385390033512951
5.526,-5.958934632435468,0.30203380981125083,0.40002611972522095,-0.0004888578043666466,0.40002611972522095,0.9927117697149794,0.9346039398524615,0.9465782758871023,0.9385266864711252
5.528,-5.976132493604284,0.3018424120354197,0.40002624947118925,-0.00046657202613636375,0.40002624947118925,0.9927103112167475,0.9345944383687729,0.946566509907733,0.9385153189358267
5.53,-5.992527338065502,0.3016632227060105,0.40002637644566363,-0.00044424622713860797,0.40002637644566363,0.9927093714715416,0.9345858111515202,0.946555676114663,0.9385049022895965
5.532,-6.008117774990311,0.30149625237260735,0.40002650063498735,-0.0004218831809992322,0.40002650063498735,0.9927089507170149,0.9345780594341162,0.9465457758606114,0.938495437898796
5.534,-6.022902513437171,0.301341510217336,0.4000266220258646,-0.0003994856633318702,0.4000266220258646,0.9927090490836241,0.934571184278778,0.9465368103286116,0.938486926951599
5.536,-6.0368803624177465,0.3011990040552419,0.4000267406053604,-0.00037705645142773164,0.4000267406053604,0.9927096665945181,0.9345651865762272,0.9465287805317258,0.938479370457685
5.538,-6.050050230951739,0.3010687403347465,0.400026856360903,-0.00035459832394546065,0.400026856360903,0.9927108031654605,0.934560067045442,0.9465216873128073,0.9384727692479866
5.54,-6.062411128110506,0.3009507241381853,0.40002696928028403,-0.00033211406060119496,0.40002696928028403,0.9927124586047815,0.9345558262334581,0.9465155313443071,0.9384671239744842
5.542,-6.0739621630495915,0.3008449591824212,0.40002707935166015,-0.00030960644185868357,0.40002707935166015,0.9927146326133619,0.9345524645152221,0.9465103131281288,0.9384624351100525
5.544,-6.084702545030041,0.3007514478195418,0.4000271865635539,-0.00028707824861968123,0.4000271865635539,0.9927173247846494,0.9345499820934928,0.9465060329955305,0.9384587029483576
5.546,-6.094631583428607,0.3006701910376335,0.40002729090485467,-0.0002645322619144775,0.40002729090485467,0.9927205346047038,0.9345483789987944,0.9465026911070707,0.9384559276038036
5.548,-6.103748687736798,0.3006011884616372,0.40002739236481966,-0.000241971262592699,0.40002739236481966,0.9927242614522761,0.9345476550894202,0.946500287452604,0.9384541090115301
