Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.218,7.015108369856727,0.3957866480599103,0.4,0.00024029087659612044,1.982891045868574,1.0200882418577217,0.955730347266691,0.9633617910306256,0.9578694919756091
5.22,7.02377591942636,0.3959557800276333,0.4,0.00024123305433509657,1.9829018522735957,1.0200875765574313,0.9557359773306816,0.9633697140375463,0.9578768201153244
5.222,7.032476674241952,0.39612511055178545,0.4,0.0002421356053675406,1.9829121019282199,1.0200869326496573,0.9557416257123665,0.9633776534600617,0.9578841661958553
5.224,7.041209207012159,0.3962946121874955,0.4,0.0002429984902124506,1.9829217965184933,1.020086309606077,0.9557472910890934,0.9633856077327742,0.9578915286821557
5.226,7.0499720891397475,0.396464257534341,0.4,0.0002438216757994377,1.9829309378418087,1.020085706899591,0.955752972142066,0.9633935752945147,0.9578989060434442
5.228,7.058763890952173,0.3966340192405799,0.4,0.0002446051354572473,1.9829395278057576,1.0200851240044333,0.9557586675565652,0.963401554588594,0.9579062967534537
5.23,7.067583181931727,0.39680387000736234,0.4,0.00024534884890129696,1.9829475684269544,1.0200845603962785,0.9557643760221669,0.9634095440630533,0.9579136992906806
5.232,7.076428530945203,0.39697378259292665,0.4,0.00024605280222023156,1.982955061829837,1.02008401555235,0.9557700962329583,0.9634175421709114,0.9579211121386288
5.234,7.085298506473101,0.39714372981677437,0.4,0.00024671698786150507,1.9829620102454393,1.0200834889515218,0.9557758268877473,0.963425547370407,0.957928533786051
5.236,7.094191676838255,0.3973136845638266,0.4,0.0002473414046159869,1.9829684160101393,1.0200829800744227,0.955781566690275,0.9634335581252427,0.9579359627271893
5.238,7.103106610433911,0.3974836197885603,0.4,0.00024792605760160327,1.982974281564384,1.0200824884035338,0.9557873143494197,0.9634415729048208,0.9579433974620086
5.24,7.112041875951179,0.39765350851912257,0.4,0.0002484709582460141,1.9829796094513898,1.0200820134232875,0.9557930685794003,0.9634495901844804,0.9579508364964309
5.242,7.120996042605877,0.39782332386142605,0.4,0.0002489761242683356,1.9829844023158203,1.0200815546201614,0.9557988280999757,0.9634576084457285,0.9579582783425633
5.244,7.129967680364667,0.39799303900321975,0.4,0.00024944157965990795,1.9829886629024418,1.020081111482773,0.9558045916366433,0.963465626176471,0.9579657215189256
5.246,7.138955360170504,0.39816262721813844,0.4,0.0002498673546641171,1.9829923940547578,1.0200806835019687,0.9558103579208308,0.9634736418712379,0.9579731645506722
5.248,7.147957654167312,0.3983320618697288,0.4,0.0002502534857552747,1.982995598713623,1.020080270170913,0.9558161256900867,0.9634816540314068,0.9579806059698123
5.25,7.156973135923929,0.3985013164154517,0.4,0.00025060001561656345,1.982998279915837,1.0200798709851762,0.9558218936882695,0.9634896611654246,0.957988044315427
5.252,7.166000380657202,0.39867036441066,0.4,0.0002509069931170506,1.9830004407927189,1.020079485442816,0.9558276606657303,0.9634976617890233,0.957995478133882
5.254,7.17503796545425,0.398839179512552,0.4,0.00025117447328777795,1.9830020845686633,1.0200791130444602,0.9558334253794937,0.9635056544254356,0.9580029059790375
5.256,7.184084469493864,0.3990077354840977,0.4,0.00025140251729693377,1.9830032145596799,1.0200787532933864,0.955839186593436,0.9635136376056046,0.9580103264124556
5.258,7.193138474266953,0.3991760061979411,0.4,0.0002515911924241115,1.9830038341719138,1.0200784056955987,0.9558449430784601,0.9635216098683933,0.9580177380036037
5.26,7.202198563796118,0.39934396564027447,0.4,0.0002517405720336639,1.9830039469001521,1.0200780697599034,0.955850693612666,0.9635295697607885,0.9580251393300541
5.262,7.211263324854182,0.39951158791468544,0.4,0.00025185073554715646,1.9830035563263135,1.0200777449979808,0.9558564369815191,0.9635375158381034,0.9580325289776815
5.264,7.220331347181756,0.39967884724597647,0.4,0.0002519217684149283,1.983002666117924,1.0200774309244545,0.9558621719780157,0.9635454466641752,0.9580399055408566
5.266,7.229401223703728,0.39984571798395674,0.4,0.00025195376208676643,1.9830012800265784,1.0200771270569615,0.9558678974028436,0.9635533608115615,0.9580472676226351
5.268,7.2384715507447295,0.40001217460720345,0.4,0.0002519468139817006,1.9829994018863881,1.0200768329162178,0.9558736120645409,0.9635612568617322,0.9580546138349462
5.27,7.247540928243454,0.40017819172679503,0.4,0.0002519010274569251,1.9829970356124182,1.020076548026079,0.9558793147796513,0.9635691334052585,0.9580619427987745
5.272,7.256607959965869,0.40034374409001405,0.4,0.0002518165117758552,1.982994185199111,1.0200762719136045,0.9558850043728756,0.9635769890419987,0.9580692531443417
5.274,7.265671253717231,0.4005088065840193,0.4,0.00025169338207532477,1.9829908547186998,1.020076004109116,0.9558906796772201,0.9635848223812813,0.9580765435112814
5.276,7.274729421552958,0.40067335423948686,0.4,0.0002515317593319326,1.9829870483196121,1.0200757441462527,0.955896339534143,0.9635926320420842,0.9580838125488148
5.278,7.283781079988214,0.40083736223422045,0.4,0.00025133177032754506,1.9829827702248637,1.0200754915620276,0.9559019827936958,0.9636004166532114,0.958091058915919
5.28,7.292824850206285,0.4010008058967285,0.4,0.00025109354761396196,1.9829780247304436,1.020075245896878,0.9559076083146616,0.9636081748534647,0.9580982812814942
5.282,7.301859358265627,0.4011636607097688,0.4,0.00025081722947675424,1.9829728162036921,1.0200750066947168,0.955913214964692,0.963615905291816,0.9581054783245271
5.284,7.31088323530564,0.40132590231386134,0.4,0.00025050295989827983,1.982967149081671,1.02007477350298,0.9559188016204392,0.9636236066275713,0.9581126487342508
5.286,7.319895117751067,0.40148750651076576,0.4,0.00025015088851988715,1.9829610278695267,1.0200745458726717,0.9559243671676847,0.9636312775305366,0.9581197912103017
5.288,7.328893647515022,0.4016484492669262,0.4,0.00024976117060331287,1.982954457138849,1.0200743233584086,0.955929910501466,0.9636389166811757,0.9581269044628717
5.29,7.337877472200607,0.4018087067168807,0.4,0.0002493339669912835,1.9829474415260253,1.0200741055184601,0.9559354305261991,0.9636465227707697,0.9581339872128598
5.292,7.346845245301134,0.40196825516663615,0.4,0.0002488694440673265,1.9829399857305876,1.0200738919147896,0.9559409261557991,0.9636540945015689,0.9581410381920171
5.294,7.3557956263988356,0.4021270710970072,0.4,0.00024836777371480256,1.98293209451356,1.0200736821130885,0.9559463963137952,0.9636616305869443,0.9581480561430914
5.296,7.364727281362125,0.4022851311669199,0.4,0.0002478291332751641,1.9829237726958007,1.0200734756828143,0.9559518399334461,0.9636691297515356,0.9581550398199662
5.298,7.373638882541301,0.40244241221667726,0.4,0.0002472537055054526,1.9829150251563428,1.020073272197221,0.9559572559578483,0.9636765907313937,0.9581619879877975
5.3,7.382529108962761,0.40259889127119114,0.4,0.0002466416785350374,1.9829058568307343,1.020073071233392,0.9559626433400453,0.9636840122741241,0.9581688994231479
5.302,7.391396646521604,0.4027545455431734,0.4,0.0002459932458216114,1.9828962727093762,1.0200728723722678,0.9559680010431302,0.9636913931390233,0.9581757729141163
5.304,7.400240188172644,0.40290935243629195,0.4,0.00024530860610644765,1.982886277835862,1.020072675198673,0.9559733280403477,0.9636987320972138,0.958182607260464
5.306,7.409058434119794,0.4030632895482853,0.4,0.0002445879633689291,1.9828758773053172,1.0200724793013418,0.9559786233151921,0.9637060279317764,0.9581894012737401
5.308,7.417850092003831,0.40321633467404383,0.4,0.00024383152678035603,1.98286507626274,1.02007228427294,0.9559838858615015,0.9637132794378782,0.9581961537774
5.31,7.426613877088446,0.4033684658086455,0.4,0.00024303951065704602,1.9828538799013449,1.0200720897100866,0.9559891146835513,0.9637204854228985,0.9582028636069236
5.312,7.435348512444621,0.40351966115035887,0.4,0.00024221213441273122,1.9828422934609087,1.0200718952133732,0.9559943087961417,0.9637276447065503,0.9582095296099301
5.314,7.444052729133248,0.4036698991036005,0.4,0.00024134962251026577,1.9828303222261192,1.0200717003873816,0.9559994672246852,0.9637347561210005,0.9582161506462867
5.316,7.452725266386047,0.40381915828185544,0.4,0.0002404522044126474,1.9828179715249292,1.0200715048406976,0.9560045890052892,0.9637418185109855,0.9582227255882186
5.318,7.4613648717846575,0.403967417510557,0.4,0.0002395201145333696,1.9828052467269146,1.0200713081859265,0.9560096731848359,0.9637488307339246,0.9582292533204121
5.32,7.469970301437967,0.4041146558299231,0.4,0.0002385535921861085,1.9827921532416377,1.0200711100397044,0.9560147188210607,0.96375579166003,0.9582357327401169
5.322,7.478540320157582,0.4042608524977558,0.4,0.0002375528815337586,1.9827786965170169,1.020070910022708,0.9560197249826264,0.9637627001724136,0.9582421627572435
5.324,7.487073701631496,0.4044059869921939,0.4,0.00023651823153682038,1.9827648820377022,1.020070707759664,0.9560246907491947,0.9637695551671918,0.9582485422944602
5.326,7.495569228595853,0.404550039014426,0.4,0.00023544989590115823,1.9827507153234587,1.020070502879355,0.9560296152114963,0.9637763555535862,0.9582548702872844
5.328,7.504025693004837,0.4046929884913636,0.4,0.00023434813302513176,1.9827362019275578,1.0200702950146245,0.9560344974713954,0.963783100254021,0.9582611456841714
5.33,7.512441896198624,0.4048348155782659,0.4,0.00023321320594611578,1.9827213474351764,1.0200700838023826,0.9560393366419555,0.9637897882042198,0.9582673674466021
5.332,7.520816649069436,0.40497550066132715,0.4,0.0002320453822864117,1.9827061574618046,1.0200698688836052,0.9560441318474987,0.9637964183532965,0.9582735345491659
5.334,7.52914877222561,0.4051150243602163,0.4,0.00023084493419856967,1.9826906376516642,1.0200696499033366,0.9560488822236648,0.9638029896638456,0.9582796459796402
5.336,7.537437096153687,0.405253367530575,0.4,0.0002296121383101245,1.9826747936761362,1.020069426510687,0.9560535869174663,0.9638095011120278,0.9582857007390698
5.338,7.545680461378509,0.405390511266473,0.4,0.00022834727566776127,1.982658631232199,1.0200691983588324,0.9560582450873425,0.9638159516876548,0.9582916978418403
5.34,7.553877718621303,0.40552643690281476,0.4,0.0002270506316809127,1.9826421560408776,1.020068965105008,0.9560628559032089,0.9638223403942694,0.9582976363157506
5.342,7.5620277289557105,0.40566112601770565,0.4,0.00022572249606480954,1.9826253738457051,1.0200687264105055,0.9560674185465061,0.963828666249224,0.9583035152020818
5.344,7.570129363961768,0.40579456043477263,0.4,0.00022436316278298568,1.982608290411196,1.020068481940664,0.9560719322102448,0.9638349282837547,0.9583093335556632
5.346,7.578181505877789,0.40592672222543735,0.4,0.00022297292998925527,1.982590911521331,1.020068231364865,0.9560763960990493,0.9638411255430562,0.9583150904449365
5.348,7.586183047750181,0.4060575937111461,0.4,0.00022155209996916331,1.982573242978057,1.0200679743565213,0.956080809429198,0.9638472570863494,0.9583207849520168
5.35,7.594132893581113,0.4061871574655536,0.4,0.00022010097908093217,1.9825552905997987,1.0200677105930678,0.9560851714286622,0.9638533219869492,0.9583264161727499
5.352,7.6020299584740725,0.40631539631666014,0.4,0.00021861987769590484,1.9825370602199859,1.0200674397559495,0.9560894813371413,0.9638593193323293,0.9583319832167687
5.354,7.609873168777235,0.4064422933489029,0.4,0.0002171091101385042,1.9825185576855928,1.0200671615306087,0.9560937384060967,0.9638652482241834,0.958337485207545
5.356,7.617661462224722,0.40656783190520196,0.4,0.00021556899462570742,1.9824997888556952,1.0200668756064728,0.9560979418987847,0.9638711077784855,0.9583429212824414
5.358,7.625393788075607,0.4066919955889572,0.4,0.00021399985320606077,1.982480759600041,1.0200665816769374,0.9561020910902832,0.9638768971255448,0.9583482905927581
5.36,7.633069107250769,0.4068147682660011,0.4,0.00021240201169823428,1.9824614757976369,1.0200662794393522,0.956106185267521,0.9638826154100608,0.9583535923037779
5.362,7.640686392467477,0.40693613406650186,0.4,0.0002107757996291361,1.9824419433353508,1.020065968595004,0.9561102237293022,0.9638882617911751,0.9583588255948099
5.364,7.6482446283717955,0.4070560773868216,0.4,0.0002091215501715864,1.982422168106532,1.0200656488490987,0.956114205786328,0.9638938354425194,0.9583639896592291
5.366,7.655742811668694,0.40717458289132524,0.4,0.000207439600081575,1.9824021560096459,1.0200653199107423,0.9561181307612188,0.9638993355522624,0.9583690837045146
5.368,7.663179951249911,0.40729163551414316,0.4,0.00020573028963510415,1.9823819129469284,1.020064981492923,0.956121997988532,0.9639047613231538,0.9583741069522848
5.37,7.670555068319518,0.40740722046088484,0.4,0.00020399396256463525,1.9823614448230564,1.0200646333124903,0.9561258068147799,0.9639101119725667,0.9583790586383314
5.372,7.677867196517222,0.407521323210305,0.4,0.00020223096599513893,1.9823407575438359,1.0200642750901332,0.9561295565984425,0.9639153867325353,0.9583839380126489
5.374,7.685115382039326,0.40763392951592226,0.4,0.00020044165037977522,1.9823198570149085,1.0200639065503596,0.9561332467099832,0.963920584849793,0.9583887443394645
5.376,7.692298683757391,0.4077450254075876,0.4,0.00019862636943520268,1.9822987491404775,1.0200635274214738,0.956136876531857,0.9639257055858065,0.9583934768972638
5.378,7.699416173334534,0.4078545971930071,0.4,0.00019678548007653703,1.9822774398220508,1.0200631374355533,0.9561404454585222,0.9639307482168081,0.958398134978815
5.38,7.7064669353394155,0.4079626314592134,0.4,0.0001949193423519585,1.982255934957204,1.0200627363284254,0.9561439528964455,0.9639357120338253,0.9584027178911907
5.382,7.71345006735784,0.40806911507399,0.4,0.0001930283193769944,1.982234240438362,1.0200623238396422,0.9561473982641095,0.963940596342709,0.9584072249557877
5.384,7.720364680101996,0.40817403518724665,0.4,0.0001911127772684765,1.9822123621516008,1.0200618997124582,0.9561507809920162,0.9639454004641588,0.9584116555083451
5.386,7.727209897517295,0.4082773792323453,0.4,0.00018917308507819365,1.982190305975469,1.0200614636938021,0.956154100522688,0.9639501237337457,0.9584160088989593
5.388,7.733984856886854,0.40837913492737693,0.4,0.00018720961472623807,1.982168077779828,1.0200610155342535,0.9561573563106703,0.9639547655019344,0.9584202844920982
5.39,7.740688708933538,0.4084792902763905,0.4,0.00018522274093407375,1.9821456834247135,1.0200605549880162,0.9561605478225291,0.9639593251341014,0.9584244816666121
5.392,7.7473206179196,0.4085778335705706,0.4,0.00018321284115732482,1.982123128759217,1.0200600818128913,0.9561636745368489,0.9639638020105518,0.9584285998157436
5.394,7.753879761743893,0.408674753389368,0.4,0.0001811802955183057,1.9821004196203869,1.0200595957702523,0.9561667359442292,0.9639681955265351,0.9584326383471358
5.396,7.760365332036667,0.4087700386015788,0.4,0.00017912548673829052,1.982077561832152,1.0200590966250154,0.9561697315472774,0.9639725050922564,0.9584365966828365
5.398,7.7667765342518935,0.40886367836637616,0.4,0.00017704880006955137,1.9820545612042637,1.0200585841456145,0.9561726608606034,0.9639767301328888,0.9584404742593037
5.4,7.773112587757168,0.40895566213429124,0.4,0.00017495062322716196,1.9820314235312606,1.020058058103974,0.9561755234108111,0.9639808700885814,0.9584442705274071
5.402,7.7793727259211245,0.4090459796481446,0.4,0.00017283134632059031,1.9820081545914532,1.0200575182754794,0.9561783187364872,0.9639849244144656,0.9584479849524278
5.404,7.785556196198415,0.4091346209439297,0.4,0.0001706913617850761,1.9819847601459297,1.020056964438951,0.956181046388191,0.9639888925806609,0.9584516170140572
5.406,7.791662260212191,0.40922157635164413,0.4,0.0001685310643128236,1.981961245937584,1.0200563963766154,0.9561837059284424,0.9639927740722776,0.9584551662063937
5.408,7.7976901938341125,0.4093068364960733,0.4,0.00016635085078400646,1.981937617690163,1.0200558138740792,0.9561862969317071,0.9639965683894172,0.9584586320379376
5.41,7.80363928726187,0.4093903922975254,0.4,0.0001641511201976078,1.9819138811073378,1.0200552167202988,0.9561888189843828,0.964000275047173,0.9584620140315845
