Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.82,-0.2936133512039516,0.33003468800227354,0.399999529123306,-0.0009350491172818268,1.9017817835859576,1.036583892125832,0.9636460364436256,0.9670855718497232,0.9634996043427185
2.822,-0.3269578995647888,0.3295687194479061,0.399999529123306,-0.0009174066710511178,1.9014161377501364,1.0365372945764189,0.9635976584360523,0.9670406946389811,0.9634512719381426
2.824,-0.35966527508879587,0.3291162292951998,0.399999529123306,-0.0008996511898155162,1.9010542655773228,1.0364909952435706,0.9635499971488721,0.9669966445745957,0.9634037575693167
2.826,-0.39173146942890996,0.3286772566867474,0.399999529123306,-0.0008817860592102877,1.900696137931666,1.0364450015289302,0.963503060424455,0.9669534285862991,0.9633570688589723
2.828,-0.4231525962872697,0.32825183833324756,0.399999529123306,-0.0008638146740114745,1.9003417250807166,1.036399320683686,0.963456855873506,0.9669110533700065,0.9633112131864929
2.83,-0.4539248917333873,0.3278400085181563,0.399999529123306,-0.0008457404375276209,1.8999909967060646,1.03635395980641,0.9634113908728813,0.9668695253860623,0.9632661976858995
2.832,-0.48404471450033376,0.3274417991026546,0.399999529123306,-0.0008275667609928274,1.8996439219141967,1.0363089258409781,0.9633666725635113,0.9668288508575827,0.9632220292439392
2.834,-0.5135085462592076,0.32705723953092414,0.399999529123306,-0.0008092970629610829,1.8993004692475706,1.036264225574579,0.9633227078484338,0.9667890357688979,0.9631787144982824
2.836,-0.5423129918717178,0.32668635683573355,0.399999529123306,-0.0007909347687020802,1.8989606066959093,1.0362198656358137,0.9632795033909389,0.9667500858640916,0.9631362598358298
2.838,-0.5704547796211465,0.3263291756443155,0.399999529123306,-0.000772483309598461,1.898624301707692,1.0361758524928777,0.9632370656128226,0.9667120066456418,0.963094671391125
2.84,-0.5979307614215403,0.32598571818455024,0.399999529123306,-0.0007539461225446957,1.8982915212018496,1.0361321924518352,0.9631954006927529,0.9666748033731583,0.9630539550448777
2.842,-0.6247379130053881,0.32565600429142955,0.399999529123306,-0.0007353266493475376,1.8979622315796512,1.0360888916549826,0.9631545145647472,0.9666384810622222,0.9630141164225958
2.844,-0.6508733340896496,0.32534005141381095,0.399999529123306,-0.0007166283361282582,1.8976363987367768,1.0360459560792994,0.9631144129167619,0.9666030444833247,0.9629751608933282
2.846,-0.676334248520392,0.3250378746214525,0.399999529123306,-0.0006978546327265991,1.8973139880755636,1.03600339153499,0.9630751011893943,0.9665684981609064,0.9629370935685146
2.848,-0.701118004395908,0.3247494866123219,0.399999529123306,-0.0006790089921066437,1.8969949645174322,1.0359612036641153,0.9630365845746974,0.9665348463724962,0.962899919300949
2.85,-0.7252220741685703,0.3244748977201781,0.399999529123306,-0.0006600948697645443,1.89667929251547,1.0359193979393146,0.9629988680151056,0.9665020931479515,0.9628636426838498
2.852,-0.7486440547253127,0.3242141159224221,0.399999529123306,-0.0006411157231383042,1.8963669360671769,1.0358779796626176,0.9629619562024758,0.9664702422687981,0.9628282680500427
