Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.666,28.614833246051443,0.39644648157497264,0.399726854882734,8.309246424360365e-05,0.399726854882734,0.9998099572162893,0.9919030027659117,0.9999337124438579,0.995904860182649
8.668,28.617839088247457,0.39651287596970813,0.3997276427843521,8.389602192350889e-05,0.3997276427843521,0.9998088117211055,0.9919019008842977,0.9999330928609181,0.9959040169036764
8.67,28.620873561259575,0.3965796414131414,0.39972840778016655,8.468304899886794e-05,0.39972840778016655,0.9998076855249226,0.9919008078962068,0.999932479749573,0.9959031813919185
8.672,28.623936068261628,0.3966467654413254,0.39972914981387236,8.545345018801571e-05,0.39972914981387236,0.999806578784049,0.9918997239691812,0.9999318731985266,0.9959023537720437
8.674,28.627026009053363,0.3967142355598169,0.39972986883327577,8.620713332495083e-05,0.39972986883327577,0.9998054916512626,0.9918986492690329,0.9999312732953382,0.9959015341672828
8.676,28.63014278017276,0.3967820392459069,0.399730564790293,8.694400936739827e-05,0.399730564790293,0.9998044242758031,0.9918975839598287,0.9999306801264163,0.9959007226994184
8.678,28.633285775008616,0.3968501639508498,0.39973123764094864,8.766399240430746e-05,0.39973123764094864,0.999803376803363,0.9918965282038734,0.9999300937770134,0.995899919488776
8.68,28.63645438391339,0.3969185971020902,0.39973188734537274,8.836699966279818e-05,0.39973188734537274,0.9998023493760799,0.9918954821616935,0.9999295143312193,0.995899124654212
8.682,28.639647994316306,0.39698732610548926,0.3997325138677977,8.905295151454824e-05,0.3997325138677977,0.9998013421325297,0.9918944459920224,0.9999289418719559,0.9958983383131055
8.684,28.64286599083666,0.3970563383475476,0.39973311717655413,8.972177148161715e-05,0.39973311717655413,0.9998003552077181,0.9918934198517846,0.9999283764809714,0.995897560581347
8.686,28.64610775539734,0.3971256211976264,0.3997336972440665,9.037338624172194e-05,0.3997336972440665,0.9997993887330752,0.991892403896079,0.9999278182388343,0.9958967915733289
8.688,28.64937266733848,0.3971951620101651,0.39973425404684704,9.100772563294723e-05,0.39973425404684704,0.9997984428364483,0.9918913982781647,0.999927267224928,0.9958960314019355
