Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.022,34.40369988782215,0.4000000249432114,0.4000000000146008,-6.457971444081669e-11,0.4000000000146008,0.9999999913144927,0.9919935378319287,0.9999999954969049,0.99598417265299
0.024,34.40369988539263,0.4000000248866535,0.4000000000173438,-7.039101549610495e-11,0.4000000000173438,0.9999999913160789,0.9919935378332433,0.9999999954976869,0.9959841726540238
0.026,34.40369988275418,0.4000000248255178,0.4000000000203162,-7.618735609294135e-11,0.4000000000203162,0.9999999913177984,0.991993537834667,0.9999999954985342,0.9959841726551439
0.028,34.40369987990734,0.40000002475985535,0.40000000002351654,-8.196762068199768e-11,0.40000000002351654,0.99999999131965,0.991993537836199,0.9999999954994461,0.9959841726563491
0.03,34.40369987685272,0.400000024689718,0.40000000002694314,-8.77307062471877e-11,0.40000000002694314,0.9999999913216332,0.9919935378378387,0.9999999955004223,0.9959841726576392
0.032,34.40369987359095,0.4000000246151577,0.4000000000305941,-9.347552225378763e-11,0.4000000000305941,0.9999999913237468,0.991993537839585,0.9999999955014621,0.9959841726590133
0.034,34.403699870122715,0.40000002453622424,0.40000000003446784,-9.920099065924436e-11,0.40000000003446784,0.9999999913259899,0.9919935378414372,0.9999999955025652,0.9959841726604707
0.036,34.40369986644872,0.40000002445296934,0.4000000000385626,-1.0490604578347646e-10,0.4000000000385626,0.9999999913283616,0.991993537843394,0.999999995503731,0.9959841726620108
0.038,34.40369986256974,0.4000000243654424,0.4000000000428765,-1.1058963422240835e-10,0.4000000000428765,0.9999999913308607,0.9919935378454546,0.9999999955049588,0.9959841726636327
0.04,34.40369985848654,0.4000000242736942,0.40000000004740766,-1.1625071491065797e-10,0.40000000004740766,0.9999999913334865,0.9919935378476183,0.9999999955062484,0.9959841726653361
0.042,34.403699854199964,0.4000000241777742,0.40000000005215425,-1.2188825888807873e-10,0.40000000005215425,0.9999999913362376,0.9919935378498842,0.9999999955075989,0.9959841726671198
0.044,34.40369984971088,0.40000002407773194,0.40000000005711434,-1.2750124936677063e-10,0.40000000005711434,0.9999999913391133,0.991993537852251,0.99999999550901,0.9959841726689832
0.046,34.403699845020185,0.4000000239736171,0.400000000062286,-1.3308868168352404e-10,0.400000000062286,0.9999999913421126,0.9919935378547179,0.999999995510481,0.9959841726709258
0.048,34.403699840128816,0.40000002386547806,0.4000000000676671,-1.3864956321983854e-10,0.4000000000676671,0.9999999913452337,0.991993537857284,0.9999999955120114,0.9959841726729464
0.05,34.40369983503775,0.40000002375336446,0.40000000007325587,-1.4418291340840805e-10,0.40000000007325587,0.9999999913484762,0.9919935378599483,0.9999999955136006,0.9959841726750447
0.052,34.40369982974799,0.4000000236373249,0.4000000000790501,-1.4968776357099692e-10,0.4000000000790501,0.9999999913518387,0.9919935378627094,0.9999999955152479,0.9959841726772193
0.054,34.403699824260585,0.4000000235174083,0.40000000008504777,-1.5516315713244345e-10,0.40000000008504777,0.9999999913553201,0.9919935378655671,0.999999995516953,0.9959841726794701
0.056,34.40369981857661,0.4000000233936629,0.4000000000912467,-1.6060814938287827e-10,0.4000000000912467,0.9999999913589194,0.9919935378685198,0.9999999955187152,0.9959841726817961
0.058,34.40369981269718,0.4000000232661377,0.4000000000976448,-1.660218075425739e-10,0.4000000000976448,0.999999991362635,0.9919935378715666,0.9999999955205338,0.9959841726841963
0.06,34.40369980662343,0.40000002313488003,0.40000000010423997,-1.7140321072735837e-10,0.40000000010423997,0.9999999913664659,0.9919935378747063,0.9999999955224079,0.9959841726866698
0.062,34.40369980035655,0.4000000229999392,0.40000000011102993,-1.7675144989457403e-10,0.40000000011102993,0.9999999913704108,0.9919935378779382,0.9999999955243375,0.9959841726892161
0.064,34.40369979389774,0.40000002286136305,0.4000000001180124,-1.8206562797277638e-10,0.4000000001180124,0.9999999913744686,0.9919935378812611,0.9999999955263217,0.9959841726918344
0.066,34.40369978724824,0.40000002271919927,0.4000000001251853,-1.8734485967150906e-10,0.4000000001251853,0.9999999913786379,0.9919935378846739,0.9999999955283598,0.9959841726945237
0.068,34.40369978040933,0.40000002257349654,0.4000000001325462,-1.9258827156993137e-10,0.4000000001325462,0.9999999913829174,0.9919935378881755,0.9999999955304513,0.995984172697283
0.07,34.40369977338233,0.40000002242430266,0.4000000001400929,-1.9779500208439362e-10,0.4000000001400929,0.9999999913873061,0.9919935378917647,0.9999999955325952,0.9959841727001116
0.072,34.40369976616855,0.4000000222716659,0.400000000147823,-2.029642014662754e-10,0.400000000147823,0.9999999913918026,0.9919935378954408,0.9999999955347915,0.9959841727030089
0.074,34.40369975876936,0.4000000221156338,0.4000000001557342,-2.0809503183441047e-10,0.4000000001557342,0.9999999913964052,0.9919935378992024,0.9999999955370389,0.9959841727059736
0.076,34.403699751186174,0.40000002195625456,0.4000000001638242,-2.1318666711456034e-10,0.4000000001638242,0.9999999914011126,0.9919935379030483,0.9999999955393369,0.9959841727090051
0.078,34.40369974342041,0.4000000217935764,0.4000000001720905,-2.1823829314749693e-10,0.4000000001720905,0.999999991405924,0.9919935379069774,0.9999999955416852,0.9959841727121023
0.08,34.40369973547351,0.4000000216276464,0.4000000001805305,-2.232491075312021e-10,0.4000000001805305,0.9999999914108373,0.9919935379109889,0.9999999955440826,0.9959841727152645
0.082,34.403699727346975,0.4000000214585139,0.40000000018914217,-2.2821831973543504e-10,0.40000000018914217,0.9999999914158519,0.9919935379150814,0.999999995546529,0.9959841727184907
0.084,34.4036997190423,0.40000002128622575,0.4000000001979227,-2.3314515109308575e-10,0.4000000001979227,0.9999999914209659,0.9919935379192537,0.9999999955490232,0.9959841727217802
0.086,34.40369971056104,0.40000002111083033,0.40000000020686977,-2.3802883483259967e-10,0.40000000020686977,0.9999999914261778,0.9919935379235048,0.9999999955515646,0.9959841727251317
0.088,34.403699701904756,0.40000002093237585,0.4000000002159808,-2.4286861599151187e-10,0.4000000002159808,0.9999999914314867,0.9919935379278335,0.9999999955541528,0.9959841727285448
0.09,34.40369969307504,0.4000000207509099,0.40000000022525334,-2.4766375154614585e-10,0.40000000022525334,0.9999999914368904,0.9919935379322387,0.999999995556787,0.9959841727320181
0.092,34.40369968407351,0.4000000205664808,0.40000000023468474,-2.524135102905612e-10,0.40000000023468474,0.9999999914423882,0.991993537936719,0.9999999955594662,0.995984172735551
0.094,34.40369967490182,0.4000000203791369,0.4000000002442725,-2.57117172994354e-10,0.4000000002442725,0.9999999914479781,0.9919935379412733,0.99999999556219,0.9959841727391422
0.096,34.40369966556164,0.4000000201889259,0.40000000025401417,-2.6177403229889786e-10,0.40000000025401417,0.9999999914536591,0.9919935379459005,0.9999999955649574,0.9959841727427913
0.098,34.40369965605466,0.40000001999589624,0.40000000026390686,-2.6638339274328336e-10,0.40000000026390686,0.9999999914594293,0.9919935379505994,0.9999999955677681,0.9959841727464968
0.1,34.40369964638261,0.4000000198000957,0.4000000002739482,-2.7094457085078425e-10,0.4000000002739482,0.9999999914652872,0.9919935379553687,0.999999995570621,0.995984172750258
0.102,34.40369963654724,0.40000001960157316,0.4000000002841354,-2.754568950661696e-10,0.4000000002841354,0.9999999914712316,0.9919935379602073,0.9999999955735157,0.995984172754074
0.104,34.403699626550306,0.40000001940037666,0.40000000029446586,-2.799197057881285e-10,0.40000000029446586,0.9999999914772608,0.9919935379651138,0.9999999955764511,0.9959841727579438
0.106,34.403699616393624,0.40000001919655426,0.400000000304937,-2.84332355425473e-10,0.400000000304937,0.9999999914833736,0.9919935379700873,0.9999999955794269,0.9959841727618665
0.108,34.40369960607899,0.4000000189901545,0.400000000315546,-2.886942082631156e-10,0.400000000315546,0.9999999914895678,0.9919935379751262,0.9999999955824417,0.9959841727658407
0.11,34.40369959560825,0.40000001878122626,0.40000000032629024,-2.930046406544565e-10,0.40000000032629024,0.9999999914958425,0.9919935379802296,0.9999999955854955,0.9959841727698662
0.112,34.40369958498328,0.4000000185698173,0.40000000033716704,-2.972630410062517e-10,0.40000000033716704,0.9999999915021958,0.991993537985396,0.9999999955885871,0.9959841727739412
0.114,34.403699574205945,0.40000001835597665,0.4000000003481736,-3.014688097094401e-10,0.4000000003481736,0.9999999915086264,0.9919935379906242,0.9999999955917159,0.9959841727780654
