Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.404,26.011583170971956,0.5168247951819084,0.3985302014430768,0.002720008329899729,0.3985302014430768,1.0161052946579698,1.0004836776434898,1.0057204185182411,1.003101853373975
4.406,26.109014268427725,0.5182594764810324,0.39852132225939796,0.002692776271059227,0.39852132225939796,1.0160549563288037,1.00043475667274,1.005686947646056,1.003060609486802
4.408,26.205459185938498,0.5196775963347444,0.3985120441492519,0.0026652211708751657,0.3985120441492519,1.0160045194399647,1.0003858654961506,1.0056534653904572,1.0030193701560468
4.41,26.30090636077065,0.5210789707901368,0.39850237369569247,0.002637346745093598,0.39850237369569247,1.01595399431214,1.0003370169890866,1.0056199818531488,1.0029781470540808
4.412,26.395344364725982,0.5224634181079478,0.3984923174126904,0.0026091567520632446,0.3984923174126904,1.0159033913501225,1.000288224067626,1.0055865071668688,1.0029369518897653
4.414,26.48876190566577,0.5238307587938339,0.39848188174565047,0.002580654992210667,0.39848188174565047,1.015852721037431,1.0002394996821111,1.0055530514901496,1.0028957964024896
4.416,26.581147829016132,0.5251808156292844,0.39847107307193147,0.0025518453075084827,0.39847107307193147,1.0158019939308236,1.0001908568106244,1.0055196250020269,1.0028546923561465
4.418,26.67249111925384,0.5265134137021642,0.3984598977013588,0.002522731580936858,0.3984598977013588,1.015751220654698,1.000142308452397,1.0054862378967033,1.0028136515330495
4.42,26.76278090137304,0.527828380436883,0.39844836187674276,0.0024933177359381547,0.39844836187674276,1.015700411895397,1.0000938676211502,1.0054529003781618,1.002772685727794
4.422,26.85200644233181,0.5291255456241688,0.3984364717743893,0.0024636077358650807,0.3984364717743893,1.0156495783954096,1.0000455473383751,1.0054196226547427,1.0027318067410658
4.424,26.940157152478978,0.5304047414504472,0.39842423350461387,0.00243360558342222,0.39842423350461387,1.0155987309474808,0.9999973606265584,1.0053864149336782,1.002691026373403
4.426,27.02722258696051,0.5316658025268141,0.39841165311225113,0.0024033153201011986,0.39841165311225113,1.015547880388635,0.9999493205023546,1.0053532874155982,1.002650356418918
4.428,27.113192447105764,0.5329085659175937,0.398398736577165,0.002372741025609361,0.398398736577165,1.0154970375941137,0.9999014399697139,1.0053202502890033,1.002609808658978
4.43,27.198056581792788,0.5341328711684725,0.39838548981475597,0.002341886817292321,0.39838548981475597,1.0154462134712334,0.9998537320129666,1.0052873137247111,1.002569394855853
4.432,27.28180498879283,0.5353385603342063,0.39837191867646743,0.002310756849550273,0.39837191867646743,1.0153954189531724,0.9998062095898727,1.0052544878702834,1.002529126746337
4.434,27.364427816093578,0.5365254780058818,0.39835802895029104,0.0022793553132483164,0.39835802895029104,1.0153446649926876,0.9997588856246391,1.0052217828444323,1.00248901603534
