Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.582,32.73070275423577,0.40052644288396094,0.4,-4.1847815554043096e-05,-9.443345975124109e-05,1.0115712093739384,0.9988898823401121,1.0045935709470877,1.001728576742492
8.584,32.729193536166726,0.40049245999500893,0.4,-4.1962541308309966e-05,-7.977650217337422e-05,1.011570402890902,0.9988896129378325,1.004593334151121,1.0017283149818539
8.586,32.727680361276974,0.40045849569291125,0.4,-4.20693926001599e-05,-6.514553668768991e-05,1.0115695915259295,0.9988893404423886,1.0045930953041249,1.001728050651324
8.588,32.72616351534764,0.40042455524047343,0.4,-4.216838221353032e-05,-5.054277555131565e-05,1.0115687751145828,0.9988890647231496,1.0045928543280398,1.0017277836479221
8.59,32.724643284649964,0.40039065110222405,0.4,-4.225895160686235e-05,-3.5974712638230794e-05,1.0115679531704937,0.9988887854128339,1.0045926109994008,1.0017275136795076
8.592,32.72311995420626,0.40035678293884785,0.4,-4.2341557421897825e-05,-2.1440230208950167e-05,1.0115671257804957,0.9988885025655514,1.0045923653537434,1.0017272407908213
8.594,32.72159380927747,0.4003229556220454,0.4,-4.241624271991727e-05,-6.941308973602671e-06,1.011566292798474,0.9988882160641612,1.0045921173213752,1.0017269648897151
8.596,32.72006513491358,0.40028917442262985,0.4,-4.248301853853115e-05,7.5198324942090874e-06,1.0115654540607084,0.998887925778586,1.0045918668246783,1.001726685873715
8.598,32.718534215876595,0.40025544458929835,0.4,-4.254189723528667e-05,2.1940988044037886e-05,1.0115646094047088,0.9988876315796615,1.0045916137866187,1.0017264036410924
8.6,32.71700133659916,0.4002217713478255,0.4,-4.259289248960991e-05,3.631996429722794e-05,1.0115637586692452,0.9988873333391585,1.0045913581307602,1.0017261180908803
8.602,32.71546678114326,0.400188159900252,0.4,-4.263601930474781e-05,5.065458099537054e-05,1.0115629016943737,0.9988870309298031,1.0045910997812761,1.00172582912289
8.604,32.713930833158855,0.4001546154240738,0.4,-4.267129400970976e-05,6.494267134887592e-05,1.0115620383214634,0.998886724225297,1.0045908386629616,1.0017255366377262
8.606,32.71239377584256,0.40012114307143437,0.4,-4.2698734261209834e-05,7.918208238557808e-05,1.0115611683932253,0.9988864131003391,1.0045905747012467,1.001725240536806
8.608,32.71085589189628,0.40008774796831226,0.4,-4.2718359045608376e-05,9.337067529916008e-05,1.0115602917537365,0.998886097430646,1.0045903078222074,1.0017249407223716
8.61,32.70931746348593,0.40005443521371337,0.4,-4.2730188680854055e-05,0.00010750632579782475,1.0115594082484702,0.9988857770929725,1.0045900379525787,1.0017246370975093
8.612,32.707778772200015,0.40002120987885864,0.4,-4.2734244818425773e-05,0.00012158692445276599,1.0115585177243203,0.9988854519651319,1.0045897650197664,1.0017243295661649
8.614,32.706240099008355,0.3999880770063771,0.4,-4.273055044527446e-05,0.00013561037704671024,1.011557620029632,0.9988851219260175,1.0045894889518598,1.0017240180331592
8.616,32.70470172422072,0.3999550416094915,0.4,-4.2719129885765e-05,0.00014957460492251266,1.0115567150142233,0.9988847868556225,1.0045892096776436,1.0017237024042054
8.618,32.70316392744546,0.39992210867121186,0.4,-4.270000880361815e-05,0.00016347754533168647,1.011555802529418,0.9988844466350606,1.004588927126609,1.0017233825859229
8.62,32.70162698754827,0.39988928314352384,0.4,-4.267321420385241e-05,0.0001773171517829115,1.0115548824280678,0.9988841011465861,1.0045886412289673,1.0017230584858556
8.622,32.70009118261074,0.39985656994657837,0.4,-4.2638774434725896e-05,0.00019109139439058443,1.0115539545645822,0.9988837502736153,1.004588351915661,1.0017227300124876
8.624,32.698556789889054,0.39982397396788183,0.4,-4.2596719189678226e-05,0.00020479826022344865,1.0115530187949546,0.9988833939007461,1.004588059118376,1.0017223970752576
8.626,32.697024085772654,0.39979150006148473,0.4,-4.254707950927251e-05,0.00021843575365302053,1.0115520749767881,0.9988830319137786,1.0045877627695543,1.0017220595845764
8.628,32.69549334574293,0.3997591530471742,0.4,-4.248988778313701e-05,0.00023200189670224188,1.0115511229693244,0.9988826641997356,1.0045874628024036,1.0017217174518427
8.63,32.69396484433184,0.39972693770966056,0.4,-4.2425177751907304e-05,0.00024549472939390266,1.0115501626334689,0.9988822906468826,1.0045871591509128,1.0017213705894572
8.632,32.69243885508057,0.3996948587977688,0.4,-4.235298450916809e-05,0.00025891231009930564,1.0115491938318182,0.9988819111447483,1.0045868517498606,1.0017210189108416
8.634,32.690915650498205,0.3996629210236272,0.4,-4.227334450339479e-05,0.00027225271588680877,1.0115482164286875,0.9988815255841451,1.004586540534829,1.0017206623304509
8.636,32.68939550202047,0.3996311290618588,0.4,-4.218629553989602e-05,0.0002855140428702236,1.0115472302901358,0.9988811338571885,1.004586225442215,1.001720300763792
8.638,32.687878679968215,0.3995994875487694,0.4,-4.20918767827548e-05,0.00029869440655755537,1.0115462352839952,0.9988807358573178,1.0045859064092426,1.0017199341274372
8.64,32.68636536022925,0.39956800048260427,0.4,-4.199003572041559e-05,0.0003117920149791663,1.0115452312612694,0.9988803314719066,1.0045855833680157,1.0017195623322048
8.642,32.684855660008374,0.3995366714525936,0.4,-4.188066386670133e-05,0.00032480514110998226,1.0115442180633227,0.9988799205851271,1.0045852562478181,1.0017191852857972
8.644,32.68335003647867,0.39950550619810815,0.4,-4.17639944269465e-05,0.00033773181213640367,1.0115431956015004,0.9988795031096439,1.0045849250005876,1.001718802922043
8.646,32.68184875081034,0.39947450916662813,0.4,-4.164006775255206e-05,0.0003505702279663534,1.0115421637501394,0.9988790789440555,1.0045845895666994,1.0017184151616263
8.648,32.68035206266789,0.3994436847620845,0.4,-4.1508925379676325e-05,0.0003633186097883622,1.0115411223854462,0.9988786479883698,1.0045842498874025,1.0017180219263622
8.65,32.67886023016539,0.39941303734402533,0.4,-4.1370610027747275e-05,0.00037597520042270726,1.0115400713855232,0.998878210144025,1.0045839059048312,1.001717623139214
8.652,32.67737350982168,0.399382571226785,0.4,-4.122516559797582e-05,0.0003885382646726834,1.0115390106303928,0.9988777653139087,1.0045835575620161,1.001717218724306
8.654,32.6758921565156,0.39935229067865174,0.4,-4.1072637171867415e-05,0.0004010060896758637,1.0115379400020266,0.9988773134023782,1.0045832048028962,1.0017168086069408
8.656,32.67441642344124,0.3993221999210335,0.4,-4.091307100973549e-05,0.00041337698525523983,1.0115368593843692,0.99887685431528,1.0045828475723306,1.0017163927136152
8.658,32.67294656206308,0.3992923031276284,0.4,-4.0746514549213614e-05,0.00042564928427050834,1.0115357686633653,0.9988763879599694,1.0045824858161088,1.0017159709720331
8.66,32.67148282207134,0.39926260442358963,0.4,-4.057301640376758e-05,0.00043782134296934316,1.0115346677269845,0.998875914245331,1.004582119480963,1.0017155433111231
8.662,32.67002545133706,0.3992331078846946,0.4,-4.039262636120887e-05,0.0004498915413384966,1.0115335564652497,0.9988754330817972,1.0045817485145792,1.0017151096610526
8.664,32.668574695867484,0.3992038175365148,0.4,-4.0205395382206744e-05,0.0004618582834551182,1.0115324347702617,0.9988749443813696,1.0045813728656094,1.0017146699532447
8.666,32.6671307997611,0.3991747373535775,0.4,-4.001137559880026e-05,0.0004737199978380531,1.011531302536224,0.9988744480576366,1.0045809924836815,1.00171422412039
8.668,32.66569400516303,0.3991458712585402,0.4,-3.981062031291203e-05,0.00048547513779886734,1.0115301596594721,0.9988739440257954,1.0045806073194121,1.0017137720964666
8.67,32.664264552220125,0.39911722312135367,0.4,-3.960318399485937e-05,0.0004971221817932749,1.0115290060384974,0.9988734322026707,1.004580217324417,1.001713313816752
8.672,32.66284267903628,0.39908879675843206,0.4,-3.938912228186806e-05,0.0005086596337722507,1.0115278415739732,0.998872912506733,1.0045798224513232,1.0017128492178398
8.674,32.66142862162762,0.3990605959318203,0.4,-3.9168491976584426e-05,0.0005200860235332746,1.0115266661687818,0.9988723848581207,1.004579422653779,1.0017123782376534
8.676,32.66002261387773,0.3990326243483621,0.4,-3.894135104558721e-05,0.0005313999070716492,1.011525479728041,0.998871849178659,1.0045790178864682,1.0017119008154645
8.678,32.65862488749285,0.3990048856588666,0.4,-3.8707758617901374e-05,0.0005425998669315733,1.0115242821591282,0.9988713053918786,1.0045786081051176,1.0017114168919043
8.68,32.65723567195709,0.398977383457277,0.4,-3.846777498351e-05,0.0005536845125575112,1.011523073371709,0.998870753423037,1.0045781932665119,1.0017109264089832
8.682,32.655855194487785,0.3989501212798402,0.4,-3.8221461591866217e-05,0.0005646524806453515,1.0115218532777617,0.9988701931991372,1.004577773328503,1.0017104293101018
8.684,32.65448367999049,0.39892310260427,0.4,-3.796888105040726e-05,0.0005755024354936148,1.0115206217916044,0.9988696246489474,1.0045773482500224,1.001709925540069
8.686,32.653121351014434,0.3988963308489213,0.4,-3.771009712306523e-05,0.0005862330693547741,1.0115193788299213,0.9988690477030213,1.0045769179910917,1.001709415045117
8.688,32.65176842770757,0.39886980937195393,0.4,-3.744517472878123e-05,0.0005968431027863741,1.011518124311788,0.9988684622937181,1.004576482512835,1.001708897772915
