Time,gENSAE.delta,gENSAE.PELEC,gENSAE.PMECH,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.756,33.3885381258503,0.31648841073689754,0.4,-0.003726848575132339,0.9728818986875988,0.9762078288353282,0.9892874203859144,0.9827072696619599
2.758,33.25473114585137,0.3150156485636617,0.4,-0.0037068154991924144,0.9727713113850489,0.9761450586537245,0.9892408502290992,0.9826519260357978
2.76,33.12165149434705,0.31355856379378005,0.4,-0.0036864420523648727,0.9726614435826298,0.9760825576523899,0.989194467407988,0.9825968122870946
2.762,32.989311358089715,0.31211722208777537,0.4,-0.0036657319371204457,0.9725523210309737,0.9760203450802665,0.9891482863178404,0.9825419454436217
2.764,32.85772279027754,0.3106916859850572,0.4,-0.0036446888705524883,0.972443969203831,0.9759584400049722,0.9891023212158221,0.9824873423711604
2.766,32.72689771004091,0.3092820149463868,0.4,-0.0036233165836513123,0.9723364132884228,0.9758968613051655,0.9890565862154274,0.9824330197668324
2.768,32.59684790195526,0.3078882653969573,0.4,-0.003601618820588658,0.9722296781761375,0.9758356276631686,0.9890110952810992,0.9823789941526616
2.77,32.467585015579076,0.30651049077002224,0.4,-0.0035795993380122893,0.9721237884535661,0.9757747575578533,0.9889658622230446,0.9823252818693681
2.772,32.3391205650175,0.30514874155105287,0.4,-0.0035572619043509925,0.9720187683938846,0.975714269257791,0.9889209006922473,0.9822718990703936
2.774,32.211465928510364,0.30380306532236817,0.4,-0.0035346102991299345,0.9719146419485828,0.9756541808146657,0.9888762241756773,0.9822188617161621
2.776,32.08463234804508,0.3024735068082042,0.4,-0.0035116483122966495,0.9718114327395396,0.9755945100569511,0.9888318459916987,0.982166185568572
2.778,31.958630928993216,0.30116010792017545,0.4,-0.0034883797435575855,0.971709164051447,0.9755352745838527,0.9887877792856723,0.9821138861857225
2.78,31.833472639771163,0.2998629078030977,0.4,-0.003464808401725462,0.9716078588245832,0.9754764917595142,0.9887440370257572,0.9820619789168731
2.782,31.709168311523662,0.298581942881119,0.4,-0.0034409381040773532,0.9715075396479338,0.9754181787074874,0.9887006319989075,0.9820104788976358
2.784,31.585728637830737,0.29731724690413586,0.4,-0.0034167726757237254,0.9714082287526622,0.9753603523054648,0.9886575768070636,0.9819594010453987
2.786,31.463164174436614,0.29606885099443964,0.4,-0.003392315948988329,0.9713099480059268,0.9753030291802761,0.9886148838635395,0.98190876005498
2.788,31.341485339001306,0.29483678369356964,0.4,-0.0033675717627991535,0.9712127189050462,0.9752462257031442,0.9885725653896029,0.9818585703945133
2.79,31.220702410873418,0.2936210710093216,0.4,-0.0033425439620903274,0.9711165625720063,0.9751899579852005,0.9885306334112456,0.9818088463015586
2.792,31.100825530884737,0.29242173646289027,0.4,-0.0033172363972151582,0.9710214997483159,0.9751342418732594,0.9884890997561468,0.9817596017794423
2.794,30.981864701165346,0.2912388011360935,0.4,-0.0032916529233701676,0.9709275507901978,0.9750790929458473,0.9884479760508238,0.9817108505938201
2.796,30.863829784979657,0.2900722837186578,0.4,-0.0032657974000303144,0.9708347356641231,0.9750245265094866,0.9884072737179705,0.9816626062694631
