Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.184,34.40369911203741,0.40000000960874654,0.4,-4.1737732848669226e-10,-3.228107974859429e-09,0.9999999917702724,0.9919935382036557,0.9999999957191472,0.9959841729460682
0.186,34.4036990969725,0.4000000093356797,0.4,-4.195513678922711e-10,-3.0976239382203863e-09,0.9999999917785563,0.9919935382103753,0.9999999957231713,0.9959841729513704
0.188,34.40369908183048,0.4000000090618721,0.4,-4.2166131905984503e-10,-2.967483831603006e-09,0.9999999917868609,0.9919935382171119,0.9999999957272058,0.9959841729566862
0.19,34.403699066613655,0.4000000087873709,0.4,-4.2370702034344926e-10,-2.837676624075735e-09,0.9999999917951848,0.9919935382238645,0.9999999957312496,0.9959841729620146
0.192,34.40369905132435,0.40000000851222234,0.4,-4.256883211150448e-10,-2.7081932271367607e-09,0.9999999918035265,0.991993538230632,0.9999999957353022,0.9959841729673544
0.194,34.40369903596487,0.40000000823647297,0.4,-4.276050816110416e-10,-2.579026257181637e-09,0.9999999918118844,0.991993538237413,0.9999999957393629,0.995984172972705
0.196,34.40369902053756,0.4000000079601694,0.4,-4.2945717291068184e-10,-2.4501699292631206e-09,0.9999999918202567,0.9919935382442062,0.9999999957434309,0.9959841729780653
0.198,34.403699005044736,0.4000000076833574,0.4,-4.3124447695549496e-10,-2.321619987469038e-09,0.9999999918286421,0.9919935382510106,0.9999999957475053,0.9959841729834341
0.2,34.40369898948874,0.40000000740608377,0.4,-4.329668864866097e-10,-2.193373578202221e-09,0.9999999918370387,0.9919935382578248,0.9999999957515856,0.9959841729888107
0.202,34.403698973871904,0.4000000071283943,0.4,-4.3462430500584454e-10,-2.065429144583773e-09,0.9999999918454454,0.9919935382646475,0.999999995755671,0.995984172994194
0.204,34.40369895819657,0.40000000685033466,0.4,-4.36216646853527e-10,-1.9377864251032626e-09,0.9999999918538601,0.9919935382714776,0.9999999957597605,0.995984172999583
0.206,34.40369894246509,0.40000000657195117,0.4,-4.37743836996652e-10,-1.8104462203750212e-09,0.9999999918622818,0.9919935382783139,0.9999999957638537,0.9959841730049768
0.208,34.403698926679795,0.40000000629328925,0.4,-4.392058111499342e-10,-1.683410446571454e-09,0.9999999918707086,0.9919935382851551,0.9999999957679496,0.9959841730103743
0.21,34.403698910843055,0.40000000601439467,0.4,-4.4060251575419164e-10,-1.556682061120736e-09,0.9999999918791396,0.9919935382920001,0.9999999957720478,0.9959841730157749
0.212,34.4036988949572,0.40000000573531275,0.4,-4.4193390779260535e-10,-1.4302648728304325e-09,0.9999999918875723,0.9919935382988475,0.9999999957761473,0.9959841730211774
0.214,34.403698879024596,0.4000000054560884,0.4,-4.431999548534074e-10,-1.3041635624463465e-09,0.9999999918960056,0.9919935383056963,0.9999999957802472,0.9959841730265805
0.216,34.40369886304759,0.4000000051767671,0.4,-4.444006351125876e-10,-1.1783836366917159e-09,0.9999999919044383,0.9919935383125452,0.9999999957843473,0.9959841730319837
0.218,34.40369884702853,0.40000000489739385,0.4,-4.4553593731227683e-10,-1.0529313787640412e-09,0.9999999919128685,0.9919935383193931,0.9999999957884466,0.9959841730373862
0.22,34.40369883096978,0.40000000461801344,0.4,-4.466058606288869e-10,-9.278137150394888e-10,0.9999999919212947,0.9919935383262385,0.9999999957925442,0.9959841730427865
0.222,34.40369881487369,0.4000000043386708,0.4,-4.476104147638993e-10,-8.030382725443547e-10,0.9999999919297158,0.9919935383330807,0.9999999957966396,0.9959841730481841
0.224,34.403698798742624,0.4000000040594098,0.4,-4.485496197277006e-10,-6.786131899622011e-10,0.9999999919381298,0.9919935383399182,0.9999999958007321,0.995984173053578
0.226,34.40369878257891,0.4000000037802751,0.4,-4.494235060362924e-10,-5.54547267673686e-10,0.9999999919465354,0.9919935383467497,0.9999999958048209,0.9959841730589671
0.228,34.40369876638491,0.40000000350131093,0.4,-4.502321143783975e-10,-4.3084968338276777e-10,0.9999999919549316,0.9919935383535745,0.9999999958089055,0.9959841730643507
0.23,34.403698750162974,0.4000000032225609,0.4,-4.5097549579919985e-10,-3.0753014903824715e-10,0.9999999919633162,0.9919935383603912,0.9999999958129849,0.9959841730697276
0.232,34.403698733915455,0.4000000029440692,0.4,-4.516537116030705e-10,-1.845988254281367e-10,0.9999999919716883,0.9919935383671985,0.9999999958170586,0.9959841730750973
0.234,34.403698717644694,0.4000000026658788,0.4,-4.5226683329304146e-10,-6.206626932882162e-11,0.9999999919800461,0.9919935383739955,0.9999999958211259,0.9959841730804585
0.236,34.40369870135303,0.40000000238803407,0.4,-4.528149424475915e-10,6.005665415650406e-11,0.9999999919883885,0.991993538380781,0.9999999958251861,0.9959841730858106
0.238,34.4036986850428,0.4000000021105768,0.4,-4.532981308352138e-10,1.817586729124509e-10,0.9999999919967137,0.9919935383875538,0.9999999958292385,0.9959841730911524
0.24,34.403698668716345,0.4000000018335509,0.4,-4.537165001896042e-10,3.0302827538536836e-10,0.9999999920050205,0.9919935383943125,0.9999999958332823,0.9959841730964831
0.242,34.40369865237599,0.4000000015569982,0.4,-4.5407016229180403e-10,4.2385363377855295e-10,0.9999999920133075,0.9919935384010566,0.9999999958373171,0.9959841731018022
0.244,34.40369863602407,0.40000000128096225,0.4,-4.5435923877565166e-10,5.442227410540107e-10,0.9999999920215733,0.9919935384077846,0.999999995841342,0.9959841731071083
