Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.396,3.0479956551597565,0.3811002110492156,0.4011378477547853,-0.0003403203859516869,0.4011378477547853,1.01928747087768,0.9546900864460164,0.9622969256199508,0.9567670146044923
5.398,3.0358352362822236,0.38091304604473564,0.4011723640792656,-0.00033524928830824786,0.4011723640792656,1.0192771777177165,0.954676656123677,0.9622831939454122,0.9567527910082061
5.4,3.0238583588251724,0.38072992933589234,0.4012065745124609,-0.00033012382271780223,0.4012065745124609,1.01926699038347,0.9546634395855136,0.9622697062141728,0.9567388098035918
5.402,3.012066960292621,0.3805508872390818,0.40124047310443556,-0.0003249450872889508,0.40124047310443556,1.0192569107791922,0.9546504391957723,0.9622564647483536,0.9567250734349163
5.404,3.0004629385148043,0.380375945235202,0.4012740539777435,-0.0003197141879733176,0.4012740539777435,1.0192469407802016,0.9546376572670155,0.9622434718134956,0.956711584289354
5.406,2.9890481513699534,0.3802051279669421,0.40130731132840325,-0.00031443223833722605,0.40130731132840325,1.0192370822323409,0.9546250960595264,0.9622307296180328,0.9566983446964078
5.408,2.9778244165142786,0.3800384592362339,0.4013402394268567,-0.0003091003593324854,0.4013402394268567,1.0192273369514477,0.954612757780728,0.9622182403127797,0.9566853569273451
5.41,2.966793511120251,0.37987596200186796,0.40137283261891177,-0.00030371967906636047,0.40137283261891177,1.0192177067228363,0.9546006445846218,0.9622060059904364,0.9566726231946527
5.412,2.955957171623128,0.37971765837726584,0.4014050853266679,-0.00029829133257073154,0.4014050853266679,1.0192081933007908,0.9545887585712434,0.962194028685113,0.95666014565151
5.414,2.9453170934758535,0.3795635696284223,0.4014369920494255,-0.0002928164615705366,0.4014369920494255,1.019198798408072,0.9545771017861325,0.9621823103718665,0.9566479263912787
5.416,2.9348749309122777,0.37941371617200104,0.40146854736457804,-0.00028729621425150275,0.40146854736457804,1.019189523735435,0.9545656762198259,0.9621708529662603,0.9566359674470124
5.418,2.9246322967187766,0.37926811757359813,0.40149974592848725,-0.00028173174502724017,0.40149974592848725,1.0191803709411618,0.9545544838073634,0.9621596583239367,0.9566242707909848
5.42,2.914590762014222,0.37912679254616133,0.4015305824773415,-0.0002761242143057046,0.4015305824773415,1.0191713416506043,0.9545435264278149,0.962148728240211,0.9566128383342344
5.422,2.9047518560384176,0.37898975894857145,0.40156105182799673,-0.0002704747882551216,0.40156105182799673,1.0191624374557429,0.9545328059038253,0.9621380644496806,0.9566016719261312
